view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path
90,1,6361970239,  北京 海淀区,None,nn,['正常'],https://weibo.cn/u/6361970239
128,3,6027942836,  广东,None,nn,['正常'],https://weibo.cn/u/6027942836
91,2,2482047007,  青海 海东,None,nn,['正常'],https://weibo.cn/u/2482047007
109,1,2485425080,  陕西,None,nn,['正常'],https://weibo.cn/u/2485425080
94,2,3994093596,  浙江,None,nn,['正常'],https://weibo.cn/u/3994093596
90,2,6364662409,  江西,None,nn,['正常'],https://weibo.cn/u/6364662409
92,2,6190903167,  上海 长宁区,None,nn,['正常'],https://weibo.cn/u/6190903167
108,1,3068092195,  内蒙古,2017-12-07 16:42:23,https://weibo.cn/comment/FyyB5sGlu,['正常'],https://weibo.cn/u/3068092195
94,2,6339438779,  上海,None,nn,['正常'],https://weibo.cn/u/6339438779
103,3,2890175417,  黑龙江,None,nn,['正常'],https://weibo.cn/u/2890175417
96,2,5510435446,  安徽,None,nn,['中'],https://weibo.cn/u/5510435446
99,1,3994669892,  吉林,None,nn,['中'],https://weibo.cn/u/3994669892
106,3,2931966720,  广东,None,nn,['正常'],https://weibo.cn/u/2931966720
99,3,3077180771,  重庆 黔江区,None,nn,['正常'],https://weibo.cn/u/3077180771
95,1,5716922504,  北京,2017-12-09 03:39:01,https://weibo.cn/comment/FyMk7maa0,['正常'],https://weibo.cn/u/5716922504
92,1,6016484116,  四川 达州,None,nn,['正常'],https://weibo.cn/u/6016484116
147,9,3252694195,  辽宁 大连,None,nn,['中'],https://weibo.cn/u/3252694195
142,4,2014460193,  其他,2017-12-10 10:54:31,https://weibo.cn/comment/FyYBnopmM,['中'],https://weibo.cn/u/2014460193
94,2,2841450423,  山西,None,nn,['正常'],https://weibo.cn/u/2841450423
90,1,1898695397,  江西 吉安,None,nn,['正常'],https://weibo.cn/u/1898695397
