view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path
135,32,1913977095,  河南 郑州,2015-08-14 10:27:55,https://weibo.cn/comment/CvKXYjQYG,['中'],https://weibo.cn/u/1913977095
134,2,2377287684,  安徽,2015-08-14 14:18:41,https://weibo.cn/comment/CvMtDAWH6,['正常'],https://weibo.cn/u/2377287684
129,4,5191996089,  新疆,2015-08-14 12:21:49,https://weibo.cn/comment/CvLIcATXC,['正常'],https://weibo.cn/u/5191996089
129,2,5237055702,  山东,2015-08-14 10:17:49,https://weibo.cn/comment/CvKTSbyg6,['正常'],https://weibo.cn/u/5237055702
135,5,5341303155,  青海 果洛,2015-08-14 10:25:32,https://weibo.cn/comment/CvKX0lkfg,['中'],https://weibo.cn/u/5341303155
114,7,1938633975,  上海 松江区,2015-08-14 12:19:34,https://weibo.cn/comment/CvLHiszZn,['正常'],https://weibo.cn/u/1938633975
140,17,2575665055,  海外,2015-08-14 14:48:32,https://weibo.cn/comment/CvMFL1U7h,['正常'],https://weibo.cn/u/2575665055
114,5,1886084615,  湖北 武汉,2015-08-14 10:06:26,https://weibo.cn/comment/CvKPfzkKN,['中'],https://weibo.cn/u/1886084615
131,6,2463940897,  山东 烟台,2015-08-14 14:59:04,https://weibo.cn/comment/CvMK2n0ht,['中'],https://weibo.cn/u/2463940897
120,6,5139850714,  其他,None,nn,['正常'],https://weibo.cn/u/5139850714
121,20,5460199162,  其他,2015-08-15 09:31:32,https://weibo.cn/comment/CvU1AsUat,['正常'],https://weibo.cn/u/5460199162
152,14,3499391852,  浙江,2015-08-15 00:12:38,https://weibo.cn/comment/CvQmJ6O8y,['正常'],https://weibo.cn/u/3499391852
358,9,5335931161,  浙江 杭州,None,nn,['中'],https://weibo.cn/u/5335931161
123,1,1827743744,  湖南,2015-08-14 08:17:15,https://weibo.cn/comment/CvK6W3Na4,['正常'],https://weibo.cn/u/1827743744
144,1,2386587192,  香港,2015-08-15 11:46:19,https://weibo.cn/comment/CvUUi9vPO,['正常'],https://weibo.cn/u/2386587192
130,1,5537073028,  安徽 马鞍山,2015-08-14 16:22:15,https://weibo.cn/comment/CvNhNokeu,['正常'],https://weibo.cn/u/5537073028
143,1,5059140210,  其他,None,nn,['正常'],https://weibo.cn/u/5059140210
123,9,3128069133,  广东 潮州,2015-08-15 14:19:50,https://weibo.cn/comment/CvVUBoMUz,['正常'],https://weibo.cn/u/3128069133
126,22,2778585851,  黑龙江 鹤岗,2015-08-15 10:26:04,https://weibo.cn/comment/CvUnIqQXK,['正常'],https://weibo.cn/u/2778585851
