view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path
209,7,6067139463,  辽宁 沈阳,None,nn,['正常'],https://weibo.cn/u/6067139463
118,1,5100280241,  重庆 永川区,None,nn,['正常'],https://weibo.cn/u/5100280241
109,1,5290766327,  河南,2017-06-21 11:45:04,https://weibo.cn/comment/F8PqulsGf,['正常'],https://weibo.cn/u/5290766327
109,1,5319104554,  四川,2017-06-24 22:26:03,https://weibo.cn/comment/F9lU9uWQm,['中'],https://weibo.cn/u/5319104554
168,5,2988397557,  山东,2017-06-24 22:14:53,https://weibo.cn/comment/F9lPCrVLK,['中'],https://weibo.cn/u/2988397557
107,1,5253520371,  河南,2017-06-24 20:34:32,https://weibo.cn/comment/F9laSyVuM,['中'],https://weibo.cn/u/5253520371
127,4,1959333805,  海外,None,nn,['中'],https://weibo.cn/u/1959333805
108,2,6031561547,  四川 成都,2017-06-24 21:49:36,https://weibo.cn/comment/F9lFmhmkz,['中'],https://weibo.cn/u/6031561547
136,1,3962234272,  河南,2017-06-23 23:09:21,https://weibo.cn/comment/F9cLe5VRW,['正常'],https://weibo.cn/u/3962234272
113,1,6094899944,  江苏 无锡,None,nn,['正常'],https://weibo.cn/u/6094899944
107,1,5920406615,  福建,None,nn,['中'],https://weibo.cn/u/5920406615
109,1,1460338161,  河南 郑州,2017-06-21 15:34:04,https://weibo.cn/comment/F8QVrjrCB,['正常'],https://weibo.cn/u/1460338161
144,1,1581834902,  河南 鹤壁,None,nn,['正常'],https://weibo.cn/u/1581834902
123,2,5833113536,  重庆,2017-06-24 01:08:43,https://weibo.cn/comment/F9dxGpexD,['正常'],https://weibo.cn/u/5833113536
135,1,1814138774,  海外,2017-06-24 16:09:47,https://weibo.cn/comment/F9jrqrgwr,['正常'],https://weibo.cn/u/1814138774
110,1,6289378280,  其他,2017-06-19 14:14:02,https://weibo.cn/comment/F8xxXxoXQ,['中'],https://weibo.cn/u/6289378280
132,1,1870932302,  其他,None,nn,['正常'],https://weibo.cn/u/1870932302
114,1,6088283084,  四川,2017-06-23 07:54:15,https://weibo.cn/comment/F96LNvkK1,['正常'],https://weibo.cn/u/6088283084
159,1,5884816834,  辽宁 大连,2017-06-25 09:37:46,https://weibo.cn/comment/F9qiO1iYV,['正常'],https://weibo.cn/u/5884816834
106,1,3285145552,  广东,2017-06-24 16:04:50,https://weibo.cn/comment/F9jpq4Gsb,['正常'],https://weibo.cn/u/3285145552
