view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path
86,1,5492761256,  江苏,2018-09-11 19:28:48,https://weibo.cn/comment/GyT2mawrW,['正常'],https://weibo.cn/u/5492761256
102,1,3744567283,  贵州,2018-09-02 11:35:05,https://weibo.cn/comment/Gxt5ByoNz,['中'],https://weibo.cn/u/3744567283
205,2,5919442525,  北京,2018-08-30 13:54:50,https://weibo.cn/comment/Gx1IQcLd7,['中'],https://weibo.cn/u/5919442525
96,1,6391701547,  浙江,2018-08-29 15:32:31,https://weibo.cn/comment/GwSVZvz5I,['中'],https://weibo.cn/u/6391701547
104,1,2050850067,  河南 郑州,2018-08-29 23:31:07,https://weibo.cn/comment/GwW4g6duE,['中'],https://weibo.cn/u/2050850067
94,1,3305312594,  其他,2018-08-29 10:39:12,https://weibo.cn/comment/GwR0WaeSt,['低'],https://weibo.cn/u/3305312594
101,1,1770273674,  重庆,None,nn,['中'],https://weibo.cn/u/1770273674
106,3,6667130242,  江苏,None,nn,['中'],https://weibo.cn/u/6667130242
90,1,6614594719,  北京 房山区,2018-08-30 21:11:20,https://weibo.cn/comment/Gx4A1aRFS,['中'],https://weibo.cn/u/6614594719
158,13,6380476313,  广东,2018-09-05 08:44:02,https://weibo.cn/comment/GxUfFnnqE,['正常'],https://weibo.cn/u/6380476313
98,5,5634560251,  河北 石家庄,None,nn,['正常'],https://weibo.cn/u/5634560251
131,1,3502967407,  江苏,2018-09-08 00:16:00,https://weibo.cn/comment/GyjcWxuyj,['正常'],https://weibo.cn/u/3502967407
99,1,1604455594,  云南 昆明,2018-09-08 13:31:37,https://weibo.cn/comment/GyopT4Vfg,['中'],https://weibo.cn/u/1604455594
123,3,6029748720,  其他,None,nn,['正常'],https://weibo.cn/u/6029748720
91,1,2244760750,  海南 海口,None,nn,['正常'],https://weibo.cn/u/2244760750
206,1,6610506876,  海外,None,nn,['中'],https://weibo.cn/u/6610506876
95,7,6219737846,  香港,None,nn,['正常'],https://weibo.cn/u/6219737846
92,1,6614938130,  北京 东城区,2018-08-11 13:15:58,https://weibo.cn/comment/Gu8lD9tfc,['中'],https://weibo.cn/u/6614938130
107,1,3796474103,  其他,None,nn,['正常'],https://weibo.cn/u/3796474103
608,545,5201433975,  北京 东城区,2018-09-08 03:00:26,https://weibo.cn/comment/GykhHcI4f,['中'],https://weibo.cn/u/5201433975
