view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path
91,2,6380996019,  云南,None,nn,['正常'],https://weibo.cn/u/6380996019
100,2,1852167640,  四川 成都,2017-11-14 08:56:51,https://weibo.cn/comment/Fv0II2Hoz,['正常'],https://weibo.cn/u/1852167640
102,1,5714867429,  其他,None,nn,['正常'],https://weibo.cn/u/5714867429
88,2,6025742928,  吉林,None,nn,['正常'],https://weibo.cn/u/6025742928
89,1,2720200935,  浙江 嘉兴,None,nn,['正常'],https://weibo.cn/u/2720200935
90,2,6195286724,  上海 静安区,None,nn,['中'],https://weibo.cn/u/6195286724
96,1,6333655397,  陕西,2017-11-04 18:36:26,https://weibo.cn/comment/Ftyf09QEd,['正常'],https://weibo.cn/u/6333655397
87,1,6019512470,  广东,None,nn,['正常'],https://weibo.cn/u/6019512470
88,2,5744887770,  四川,None,nn,['正常'],https://weibo.cn/u/5744887770
90,2,6217857698,  山西,None,nn,['正常'],https://weibo.cn/u/6217857698
88,2,6034709655,  广东 茂名,None,nn,['正常'],https://weibo.cn/u/6034709655
89,1,5151247844,  上海,None,nn,['正常'],https://weibo.cn/u/5151247844
93,2,5766629068,  广东 惠州,None,nn,['正常'],https://weibo.cn/u/5766629068
89,2,6027065720,  江苏,None,nn,['正常'],https://weibo.cn/u/6027065720
103,1,6373913021,  河南,2017-11-14 11:30:12,https://weibo.cn/comment/Fv1IWtCHO,['中'],https://weibo.cn/u/6373913021
88,1,2172131973,  广东 梅州,None,nn,['正常'],https://weibo.cn/u/2172131973
87,1,2964069284,  江苏 南通,None,nn,['正常'],https://weibo.cn/u/2964069284
93,1,5756198323,  江苏 苏州,None,nn,['正常'],https://weibo.cn/u/5756198323
91,3,6299131514,  湖北,None,nn,['正常'],https://weibo.cn/u/6299131514
89,2,6358491570,  广东,None,nn,['正常'],https://weibo.cn/u/6358491570
