view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path
220,2,3106603887,  北京 朝阳区,None,nn,['正常'],https://weibo.cn/u/3106603887
120,1,1093847924,  广东,2015-09-28 22:45:54,https://weibo.cn/comment/CCG1Rw3Xs,['正常'],https://weibo.cn/u/1093847924
406,1,2209929527,  陕西 西安,2015-09-30 10:40:07,https://weibo.cn/comment/CCU8gjyjc,['正常'],https://weibo.cn/u/2209929527
166,1,1703924752,  山东,2015-09-29 18:57:38,https://weibo.cn/comment/CCNXI1B4Q,['中'],https://weibo.cn/u/1703924752
177,1,1496851811,  上海,2015-10-05 12:44:45,https://weibo.cn/comment/CDG5lcqnK,['正常'],https://weibo.cn/u/1496851811
133,1,1819956493,  山东,2015-10-02 18:04:22,https://weibo.cn/comment/CDfTAf3rA,['正常'],https://weibo.cn/u/1819956493
215,1,5705059078,  云南 昭通,None,nn,['中'],https://weibo.cn/u/5705059078
133,101,2787406320,  广东 佛山,None,nn,['中'],https://weibo.cn/u/2787406320
138,1,2132709307,  重庆 万州区,None,nn,['中'],https://weibo.cn/u/2132709307
144,1,1031054022,  甘肃 兰州,2015-10-08 17:53:20,https://weibo.cn/comment/CEao4F45d,['正常'],https://weibo.cn/u/1031054022
119,1,5603438815,  北京,2015-10-05 11:56:35,https://weibo.cn/comment/CDFLN6SRi,['中'],https://weibo.cn/u/5603438815
382,1,2283406765,  黑龙江,None,nn,['中'],https://weibo.cn/u/2283406765
251,1,5226842392,  山东 烟台,2015-10-12 10:18:10,https://weibo.cn/comment/CEJ7jiPs8,['正常'],https://weibo.cn/u/5226842392
131,2,3795648324,  北京 东城区,None,nn,['中'],https://weibo.cn/u/3795648324
157,1,1850893557,  北京 海淀区,2015-10-10 19:54:14,https://weibo.cn/comment/CEu2aecsE,['正常'],https://weibo.cn/u/1850893557
115,1,5681199974,  安徽 蚌埠,2015-08-24 02:00:09,https://weibo.cn/comment/CxdUPBTrl,['正常'],https://weibo.cn/u/5681199974
180,1,3508775484,  北京 丰台区,2015-10-12 12:00:15,https://weibo.cn/comment/CEJMKiYER,['正常'],https://weibo.cn/u/3508775484
184,31,1872728614,  浙江,2015-10-13 00:23:02,https://weibo.cn/comment/CEOEf9D3C,['中'],https://weibo.cn/u/1872728614
342,21,3062287903,  北京,None,nn,['中'],https://weibo.cn/u/3062287903
788,11,5690764114,  海外 美国,None,nn,['中'],https://weibo.cn/u/5690764114
