view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path
127,1,1927467867,  江苏,2016-09-17 11:51:00,https://weibo.cn/comment/E8FxFBrkp,['低'],https://weibo.cn/u/1927467867
148,8,3264663995,  北京 西城区,2016-09-19 20:38:51,https://weibo.cn/comment/E91QUxxdK,['正常'],https://weibo.cn/u/3264663995
131,1,3176185652,  海外,2016-09-20 18:00:52,https://weibo.cn/comment/E9afibQgB,['正常'],https://weibo.cn/u/3176185652
126,1,1686400515,  广东 深圳,2016-09-20 23:18:23,https://weibo.cn/comment/E9ckaCiXa,['正常'],https://weibo.cn/u/1686400515
7515,3,3211087753,  海外,None,nn,['正常'],https://weibo.cn/u/3211087753
133,1,5672857697,  湖北 荆门,2016-09-21 16:46:07,https://weibo.cn/comment/E9jbrEIJS,['正常'],https://weibo.cn/u/5672857697
132,1,2004181337,  北京 延庆县,2016-09-22 14:07:58,https://weibo.cn/comment/E9rzKtGCP,['正常'],https://weibo.cn/u/2004181337
191,35,5910949382,  福建 福州,2016-09-21 18:44:46,https://weibo.cn/comment/E9jXBfGjG,['中'],https://weibo.cn/u/5910949382
162,1,3871066850,  北京,2016-09-16 22:18:04,https://weibo.cn/comment/E8AdHyrGA,['中'],https://weibo.cn/u/3871066850
123,1,2816462855,  广东 深圳,2016-09-22 20:00:23,https://weibo.cn/comment/E9tSNrm7J,['正常'],https://weibo.cn/u/2816462855
109,1,5882339745,  广东,2016-09-22 20:12:45,https://weibo.cn/comment/E9tXP9MJA,['正常'],https://weibo.cn/u/5882339745
252,5,2815128207,  广东 广州,2016-09-22 21:38:47,https://weibo.cn/comment/E9uwKexox,['中'],https://weibo.cn/u/2815128207
188,1,5991820599,  广东,None,nn,['低'],https://weibo.cn/u/5991820599
167,1,1202586970,  北京,2016-09-21 09:20:59,https://weibo.cn/comment/E9ggLvPKD,['中'],https://weibo.cn/u/1202586970
117,1,2105975232,  广西 南宁,2016-09-23 10:16:11,https://weibo.cn/comment/E9zuam6pT,['中'],https://weibo.cn/u/2105975232
108,1,2524411991,  福建,2016-09-22 09:32:52,https://weibo.cn/comment/E9pM5oNOK,['中'],https://weibo.cn/u/2524411991
125,1,3988577069,  河北 石家庄,2016-09-22 17:31:18,https://weibo.cn/comment/E9sUhw7qr,['正常'],https://weibo.cn/u/3988577069
135,1,3043920452,  河北,2016-09-21 09:17:58,https://weibo.cn/comment/E9gfxBgpB,['正常'],https://weibo.cn/u/3043920452
105,1,2609734935,  江苏 苏州,2016-07-01 23:34:14,https://weibo.cn/comment/DCQgI0uVk,['中'],https://weibo.cn/u/2609734935
109,1,2244717365,  北京,2016-07-01 17:22:54,https://weibo.cn/comment/DCNPZ6MGt,['正常'],https://weibo.cn/u/2244717365
