view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path
140,18,3227011041,  福建,2015-08-14 12:21:24,https://weibo.cn/comment/CvLI2ewDn,['正常'],https://weibo.cn/u/3227011041
127,4,5064678910,  海外 韩国,None,nn,['中'],https://weibo.cn/u/5064678910
115,7,5132623284,  陕西,None,nn,['正常'],https://weibo.cn/u/5132623284
113,8,3961965129,  海南,2015-08-14 10:59:36,https://weibo.cn/comment/CvLaPvjYG,['正常'],https://weibo.cn/u/3961965129
168,7,3016220615,  海外,2015-08-14 13:37:21,https://weibo.cn/comment/CvMcRve78,['正常'],https://weibo.cn/u/3016220615
133,3,5435955050,  其他,2015-08-13 22:15:51,https://weibo.cn/comment/CvGaPfFhv,['正常'],https://weibo.cn/u/5435955050
126,3,5352626168,  河北 邢台,None,nn,['正常'],https://weibo.cn/u/5352626168
118,3,2680966785,  辽宁,2015-08-14 17:27:06,https://weibo.cn/comment/CvNI7m9t8,['正常'],https://weibo.cn/u/2680966785
123,3,1798251743,  海外 其他,None,nn,['正常'],https://weibo.cn/u/1798251743
160,3,2766216077,  安徽,2015-08-13 23:14:07,https://weibo.cn/comment/CvGytvUwi,['正常'],https://weibo.cn/u/2766216077
123,3,2534474465,  辽宁 鞍山,2015-08-14 09:10:10,https://weibo.cn/comment/CvKspxy4o,['正常'],https://weibo.cn/u/2534474465
114,3,5649389117,  福建 泉州,2015-08-14 09:16:09,https://weibo.cn/comment/CvKuQzmzX,['中'],https://weibo.cn/u/5649389117
115,3,2814340632,  其他,2015-08-14 08:29:40,https://weibo.cn/comment/CvKbZ0Mz7,['正常'],https://weibo.cn/u/2814340632
149,3,2802845030,  其他,None,nn,['正常'],https://weibo.cn/u/2802845030
603,73,"24557647"" ",  北京 东城区,2015-08-16 12:36:55,https://weibo.cn/comment/Cw4Fki9kN,['正常'],"https://weibo.cn/u/24557647"" "
149,1,5311113459,  北京,None,nn,['正常'],https://weibo.cn/u/5311113459
150,17,2465698601,  河南 郑州,None,nn,['正常'],https://weibo.cn/u/2465698601
206,36,2445229575,  天津 和平区,2015-08-15 18:41:13,https://weibo.cn/comment/CvXCIi1z1,['正常'],https://weibo.cn/u/2445229575
132,7,1904274061,  北京 东城区,2015-08-16 14:49:36,https://weibo.cn/comment/Cw5xbjdQO,['正常'],https://weibo.cn/u/1904274061
137,9,5405317708,  江苏,None,nn,['正常'],https://weibo.cn/u/5405317708
