view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path
115,1,5704803789,  四川 成都,2015-10-18 00:10:33,https://weibo.cn/comment/CFzHEFTZa,['正常'],https://weibo.cn/u/5704803789
118,1,3494600510,  江西 抚州,2015-10-18 08:53:55,https://weibo.cn/comment/CFD85F3aE,['正常'],https://weibo.cn/u/3494600510
134,1,2122674282,  上海 黄浦区,2015-10-19 21:46:21,https://weibo.cn/comment/CFRC7tKgG,['正常'],https://weibo.cn/u/2122674282
131,1,5626417331,  广东 深圳,2015-10-20 09:07:19,https://weibo.cn/comment/CFW4wxKr1,['正常'],https://weibo.cn/u/5626417331
119,1,2026836250,  广东,2015-10-19 03:53:42,https://weibo.cn/comment/CFKAK0XWS,['正常'],https://weibo.cn/u/2026836250
142,1,1720581524,  四川,2015-10-19 18:45:57,https://weibo.cn/comment/CFQqTy0dN,['正常'],https://weibo.cn/u/1720581524
147,1,1584546840,  湖北 武汉,None,nn,['正常'],https://weibo.cn/u/1584546840
122,1,3030414623,  安徽 合肥,None,nn,['正常'],https://weibo.cn/u/3030414623
121,1,2024785363,  湖北 武汉,None,nn,['正常'],https://weibo.cn/u/2024785363
119,1,2564825085,  北京 朝阳区,2015-10-19 13:11:48,https://weibo.cn/comment/CFOfh0j6o,['正常'],https://weibo.cn/u/2564825085
130,1,1877457831,  北京 通州区,2015-10-18 22:32:32,https://weibo.cn/comment/CFIun4YVc,['正常'],https://weibo.cn/u/1877457831
160,1,5096569036,  山东 青岛,2015-10-19 09:32:52,https://weibo.cn/comment/CFMOoDvIb,['正常'],https://weibo.cn/u/5096569036
129,1,5363865183,  海外 法国,2015-10-19 06:05:08,https://weibo.cn/comment/CFLs59k8C,['正常'],https://weibo.cn/u/5363865183
124,1,3247654494,  云南 昆明,2015-10-18 22:26:45,https://weibo.cn/comment/CFIs21wsI,['正常'],https://weibo.cn/u/3247654494
132,1,5613922184,  福建 泉州,2015-10-18 21:16:10,https://weibo.cn/comment/CFHZnfz00,['正常'],https://weibo.cn/u/5613922184
117,1,5703125776,  山东 济南,None,nn,['正常'],https://weibo.cn/u/5703125776
119,1,1668785817,  福建 三明,2015-10-20 07:20:49,https://weibo.cn/comment/CFVnirbgK,['正常'],https://weibo.cn/u/1668785817
119,1,2427038742,  四川 成都,2015-10-20 18:38:53,https://weibo.cn/comment/D02mctJVL,['正常'],https://weibo.cn/u/2427038742
139,1,2282474965,  河南,2015-10-08 12:24:43,https://weibo.cn/comment/CE8eH5nw1,['正常'],https://weibo.cn/u/2282474965
120,1,2764960213,  山西 太原,2015-10-20 07:08:54,https://weibo.cn/comment/CFVistLwl,['正常'],https://weibo.cn/u/2764960213
