view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path
142,1,5194198862,  江西 抚州,None,nn,['正常'],https://weibo.cn/u/5194198862
335,1,2301977973,  香港 其他,None,nn,['正常'],https://weibo.cn/u/2301977973
954,2,3744466080,  辽宁 大连,None,nn,['中'],https://weibo.cn/u/3744466080
147,1,3450324782,  重庆,2015-09-08 09:54:15,https://weibo.cn/comment/CzyqK3JNl,['中'],https://weibo.cn/u/3450324782
127,1,5591720111,  湖北 武汉,2015-09-07 08:39:47,https://weibo.cn/comment/Czow015KZ,['正常'],https://weibo.cn/u/5591720111
121,2,3286566753,  浙江,2015-09-08 08:39:00,https://weibo.cn/comment/CzxWb6YZR,['正常'],https://weibo.cn/u/3286566753
151,2,1268735857,  四川,2015-09-07 17:18:13,https://weibo.cn/comment/CzrUqBPLC,['正常'],https://weibo.cn/u/1268735857
608,2,1591222412,  浙江,2015-06-22 19:45:46,https://weibo.cn/comment/CnKY5n36g,['正常'],https://weibo.cn/u/1591222412
115,1,5053435791,  海外 美国,2015-09-09 23:09:36,https://weibo.cn/comment/CzN43vmkb,['正常'],https://weibo.cn/u/5053435791
128,1,1002665483,  北京 东城区,2015-09-01 23:19:25,https://weibo.cn/comment/CyzI40V7Z,['正常'],https://weibo.cn/u/1002665483
282,4,1917648041,  广东 深圳,None,nn,['正常'],https://weibo.cn/u/1917648041
116,1,3311976313,  北京,2015-09-07 23:17:36,https://weibo.cn/comment/Czugj1RC2,['正常'],https://weibo.cn/u/3311976313
138,1,3720843630,  河南 郑州,2015-09-09 22:24:22,https://weibo.cn/comment/CzMLHghRx,['正常'],https://weibo.cn/u/3720843630
132,1,2682139811,  江苏,2015-09-08 09:18:13,https://weibo.cn/comment/Czyc63LDb,['正常'],https://weibo.cn/u/2682139811
120,1,1897240112,  辽宁 沈阳,2015-08-31 21:23:48,https://weibo.cn/comment/CypwE2YPc,['正常'],https://weibo.cn/u/1897240112
116,1,5222891019,  浙江 温州,2015-09-09 23:33:58,https://weibo.cn/comment/CzNdWmuWy,['正常'],https://weibo.cn/u/5222891019
117,1,2690626871,  北京 海淀区,2015-09-07 18:05:01,https://weibo.cn/comment/CzsdqqioZ,['中'],https://weibo.cn/u/2690626871
150,1,1094723252,  辽宁 鞍山,None,nn,['正常'],https://weibo.cn/u/1094723252
705,68,2787406320,  广东 佛山,None,nn,['中'],https://weibo.cn/u/2787406320
11183,22,2109287495,  云南 普洱,None,nn,['中'],https://weibo.cn/u/2109287495
