view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path
127,1,2879362767,  北京 东城区,2016-04-09 12:33:11,https://weibo.cn/comment/Dq9taA4Tm,['正常'],https://weibo.cn/u/2879362767
216,2,5849526333,  北京 西城区,None,nn,['中'],https://weibo.cn/u/5849526333
116,1,5843938207,  贵州,None,nn,['正常'],https://weibo.cn/u/5843938207
121,1,1802046442,  浙江,2016-04-09 09:27:03,https://weibo.cn/comment/Dq8fCsnap,['正常'],https://weibo.cn/u/1802046442
119,1,1735159457,  北京,2016-04-09 12:01:30,https://weibo.cn/comment/Dq9gjmnF9,['正常'],https://weibo.cn/u/1735159457
197,2,2173442997,  海外,2016-04-09 12:27:01,https://weibo.cn/comment/Dq9qFsaQz,['正常'],https://weibo.cn/u/2173442997
196,117,1702744537,  北京 朝阳区,None,nn,['正常'],https://weibo.cn/u/1702744537
137,1,2591898484,  海外,2016-04-09 10:41:09,https://weibo.cn/comment/Dq8JGFCdL,['正常'],https://weibo.cn/u/2591898484
117,1,5702523199,  广东 深圳,2016-04-09 16:45:11,https://weibo.cn/comment/Dqb7sqOgg,['正常'],https://weibo.cn/u/5702523199
151,3,1645255202,  上海 黄浦区,2016-04-08 22:41:05,https://weibo.cn/comment/Dq41qdBwv,['中'],https://weibo.cn/u/1645255202
111,1,2623293774,  广东,2016-04-09 15:44:54,https://weibo.cn/comment/DqaIZmY7H,['正常'],https://weibo.cn/u/2623293774
143,1,1634603970,  上海 静安区,2016-04-09 16:27:37,https://weibo.cn/comment/Dqb0kp4Xy,['正常'],https://weibo.cn/u/1634603970
113,1,1807029381,  福建,2016-04-09 16:21:20,https://weibo.cn/comment/DqaXMgmZA,['正常'],https://weibo.cn/u/1807029381
132,1,3028948130,  其他,2016-04-09 16:39:14,https://weibo.cn/comment/Dqb52Cv92,['正常'],https://weibo.cn/u/3028948130
112,1,1072194593,  天津 塘沽区,None,nn,['正常'],https://weibo.cn/u/1072194593
191,1,5618352455,  河南,2016-04-08 17:36:22,https://weibo.cn/comment/Dq21JBU9V,['正常'],https://weibo.cn/u/5618352455
115,1,3986835919,  广东,None,nn,['正常'],https://weibo.cn/u/3986835919
144,1,5534222844,  山东 济南,2016-04-06 23:45:20,https://weibo.cn/comment/DpLAv9ZTU,['正常'],https://weibo.cn/u/5534222844
115,1,2427920785,  北京,2016-04-09 12:50:29,https://weibo.cn/comment/Dq9AcavFp,['正常'],https://weibo.cn/u/2427920785
1007,23,1935084477,  黑龙江 齐齐哈尔,2016-04-10 19:50:26,https://weibo.cn/comment/DqlL9gqvH,['正常'],https://weibo.cn/u/1935084477
