view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path
119,3,2917352547,  湖南 张家界,None,nn,['正常'],https://weibo.cn/u/2917352547
106,1,3436216890,  河南,2018-01-07 22:06:41,https://weibo.cn/comment/FDiY7ch7W,['正常'],https://weibo.cn/u/3436216890
99,1,6032634230,  其他,None,nn,['正常'],https://weibo.cn/u/6032634230
101,1,3910605107,  新疆,2018-01-08 13:25:45,https://weibo.cn/comment/FDoZaeeqq,['正常'],https://weibo.cn/u/3910605107
105,1,2247344910,  辽宁 大连,None,nn,['正常'],https://weibo.cn/u/2247344910
105,1,2325901251,  吉林 吉林,2018-01-07 20:46:49,https://weibo.cn/comment/FDirGC7T5,['正常'],https://weibo.cn/u/2325901251
110,1,2325901251,  吉林 吉林,2018-01-07 20:47:17,https://weibo.cn/comment/FDirT3R2w,['正常'],https://weibo.cn/u/2325901251
105,1,5716489855,  江苏 徐州,2018-01-09 19:39:35,https://weibo.cn/comment/FDARoEv8R,['正常'],https://weibo.cn/u/5716489855
119,1,1821420170,  其他,2018-01-10 10:32:52,https://weibo.cn/comment/FDGHZaclM,['正常'],https://weibo.cn/u/1821420170
124,1,3983736263,  浙江 嘉兴,2018-01-10 21:37:05,https://weibo.cn/comment/FDL3AvSKV,['正常'],https://weibo.cn/u/3983736263
112,1,5672678600,  江苏 徐州,2018-01-10 18:32:48,https://weibo.cn/comment/FDJQN1XSg,['正常'],https://weibo.cn/u/5672678600
122,1,3122405663,  山西,2018-01-11 10:50:16,https://weibo.cn/comment/FDQfyaZQa,['中'],https://weibo.cn/u/3122405663
139,1,5848175767,  贵州,2018-01-08 20:05:00,https://weibo.cn/comment/FDrBeai5A,['中'],https://weibo.cn/u/5848175767
131,1,6426273413,  江苏,2017-12-07 20:45:05,https://weibo.cn/comment/FyAbBejao,['正常'],https://weibo.cn/u/6426273413
119,1,5393372278,  北京,2017-12-07 11:19:41,https://weibo.cn/comment/Fywu742Yj,['中'],https://weibo.cn/u/5393372278
108,5,1488020925,  四川,None,nn,['正常'],https://weibo.cn/u/1488020925
107,4,2897011847,  广西 柳州,None,nn,['正常'],https://weibo.cn/u/2897011847
110,5,5659094820,  辽宁 葫芦岛,None,nn,['正常'],https://weibo.cn/u/5659094820
179,11,2325804134,  浙江,2018-01-09 16:57:58,https://weibo.cn/comment/FDzNNxt6u,['正常'],https://weibo.cn/u/2325804134
111,5,3988649673,  江苏 盐城,None,nn,['正常'],https://weibo.cn/u/3988649673
