view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path
137,1,6256258843,  河北,2017-07-06 13:35:58,https://weibo.cn/comment/Fb7yWtFQ7,['正常'],https://weibo.cn/u/6256258843
108,1,5963812675,  辽宁 阜新,2017-06-19 18:01:46,https://weibo.cn/comment/F8z2ozcla,['正常'],https://weibo.cn/u/5963812675
108,1,6016237174,  其他,2017-07-06 09:29:59,https://weibo.cn/comment/Fb5X6ydLz,['中'],https://weibo.cn/u/6016237174
108,1,5829332908,  江西 九江,None,nn,['正常'],https://weibo.cn/u/5829332908
106,1,5974198249,  上海,2017-06-19 12:55:01,https://weibo.cn/comment/F8x1Tb7ka,['正常'],https://weibo.cn/u/5974198249
134,1,6257122451,  云南 昆明,2017-07-06 12:31:44,https://weibo.cn/comment/Fb78SuvQi,['中'],https://weibo.cn/u/6257122451
113,1,6224666067,  香港 其他,2017-06-28 22:40:26,https://weibo.cn/comment/F9XHYAZah,['正常'],https://weibo.cn/u/6224666067
111,2,6029870290,  江西 南昌,2017-06-28 16:04:57,https://weibo.cn/comment/F9V7s7o95,['中'],https://weibo.cn/u/6029870290
118,2,2901128814,  北京 东城区,None,nn,['正常'],https://weibo.cn/u/2901128814
110,1,5869942946,  吉林 长春,2017-07-01 11:37:35,https://weibo.cn/comment/FalEpngob,['中'],https://weibo.cn/u/5869942946
118,3,1658443793,  北京,2017-07-06 19:30:50,https://weibo.cn/comment/Fb9SZt9dd,['正常'],https://weibo.cn/u/1658443793
107,2,2463234012,  四川 成都,2017-07-06 22:03:35,https://weibo.cn/comment/FbaSZcFdw,['正常'],https://weibo.cn/u/2463234012
116,2,5717666403,  海南 海口,None,nn,['中'],https://weibo.cn/u/5717666403
151,1,5211912492,  山西,2017-06-27 21:51:17,https://weibo.cn/comment/F9NXxp6y6,['正常'],https://weibo.cn/u/5211912492
123,1,5234722797,  江西,2017-06-27 13:51:32,https://weibo.cn/comment/F9KOO8qiU,['中'],https://weibo.cn/u/5234722797
112,1,6060572721,  广东,None,nn,['中'],https://weibo.cn/u/6060572721
185,1,5080007597,  四川,2017-04-27 18:31:30,https://weibo.cn/comment/F0vA9hHqS,['中'],https://weibo.cn/u/5080007597
129,2,2928739645,  江苏,2017-07-09 15:17:17,https://weibo.cn/comment/FbAvz7Tgu,['正常'],https://weibo.cn/u/2928739645
129,1,2854874954,  陕西,2017-07-04 03:13:19,https://weibo.cn/comment/FaKDenlIh,['正常'],https://weibo.cn/u/2854874954
143,1,6070287333,  广东,2017-07-06 22:57:05,https://weibo.cn/comment/FbbeI83vn,['中'],https://weibo.cn/u/6070287333
