view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path
111,1,5111370248,  河南 郑州,None,nn,['正常'],https://weibo.cn/u/5111370248
104,1,2230240441,  广东 深圳,2016-09-17 11:44:16,https://weibo.cn/comment/E8FuWiFc5,['正常'],https://weibo.cn/u/2230240441
109,1,5376217564,  北京,None,nn,['正常'],https://weibo.cn/u/5376217564
107,1,1954628687,  辽宁 沈阳,2016-09-17 10:13:52,https://weibo.cn/comment/E8EUfmNqm,['正常'],https://weibo.cn/u/1954628687
137,2,5883832378,  山东 济南,None,nn,['正常'],https://weibo.cn/u/5883832378
113,1,5291824241,  北京 朝阳区,None,nn,['正常'],https://weibo.cn/u/5291824241
1049,76,5695529910,  辽宁 大连,None,nn,['正常'],https://weibo.cn/u/5695529910
158,6,5474759932,  海外,2016-09-17 16:57:37,https://weibo.cn/comment/E8Hy8qtQ1,['正常'],https://weibo.cn/u/5474759932
153,1,3621808624,  江苏 南京,2016-09-18 06:56:22,https://weibo.cn/comment/E8N2AksL7,['正常'],https://weibo.cn/u/3621808624
115,1,5500238985,  云南 曲靖,2016-09-17 00:37:18,https://weibo.cn/comment/E8B8dtOYW,['正常'],https://weibo.cn/u/5500238985
200,16,5629213899,  北京,None,nn,['正常'],https://weibo.cn/u/5629213899
133,2,5875120410,  北京,None,nn,['正常'],https://weibo.cn/u/5875120410
104,1,1953094310,  其他,2016-09-18 08:17:40,https://weibo.cn/comment/E8NzzElik,['正常'],https://weibo.cn/u/1953094310
116,3,2983625087,  河南 郑州,2016-09-16 23:07:10,https://weibo.cn/comment/E8AxDk53S,['正常'],https://weibo.cn/u/2983625087
130,2,5974550047,  北京 东城区,2016-09-17 17:46:09,https://weibo.cn/comment/E8HRPmSuo,['正常'],https://weibo.cn/u/5974550047
125,1,5945222623,  湖南 衡阳,2016-09-17 01:00:08,https://weibo.cn/comment/E8BhtzRYt,['正常'],https://weibo.cn/u/5945222623
111,1,2419080763,  辽宁 大连,2016-09-16 23:14:39,https://weibo.cn/comment/E8AAFxQnH,['正常'],https://weibo.cn/u/2419080763
141,1,5646206489,  安徽 合肥,None,nn,['正常'],https://weibo.cn/u/5646206489
148,1,3822929253,  其他,None,nn,['正常'],https://weibo.cn/u/3822929253
106,3,5848017003,  其他,None,nn,['中'],https://weibo.cn/u/5848017003
