view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path
111,1,5822737671,  河北,2016-05-14 18:56:45,https://weibo.cn/comment/DvvWf5v7U,['正常'],https://weibo.cn/u/5822737671
100,1,5642758130,  澳门,2016-05-17 15:34:20,https://weibo.cn/comment/DvWTzlmqt,['正常'],https://weibo.cn/u/5642758130
106,1,5904352859,  江苏 连云港,2016-05-15 09:05:06,https://weibo.cn/comment/DvBuAo7w9,['中'],https://weibo.cn/u/5904352859
109,1,3987897117,  其他,2016-05-14 21:51:20,https://weibo.cn/comment/Dvx56sRjM,['正常'],https://weibo.cn/u/3987897117
112,1,5172952737,  江苏 无锡,2016-05-15 22:11:13,https://weibo.cn/comment/DvGDFz43M,['正常'],https://weibo.cn/u/5172952737
106,1,1647090414,  江苏,2016-05-15 13:42:19,https://weibo.cn/comment/DvDj70c1y,['正常'],https://weibo.cn/u/1647090414
128,1,5291798686,  山东 枣庄,None,nn,['正常'],https://weibo.cn/u/5291798686
172,1,1765624670,  江苏 盐城,2016-05-15 06:24:04,https://weibo.cn/comment/DvAre1zUb,['正常'],https://weibo.cn/u/1765624670
106,1,5149056228,  江苏 南通,2016-05-16 15:13:42,https://weibo.cn/comment/DvNkHlFmB,['中'],https://weibo.cn/u/5149056228
104,1,2447886452,  江苏,2016-05-15 17:26:40,https://weibo.cn/comment/DvEMaDC5n,['正常'],https://weibo.cn/u/2447886452
116,1,5914093715,  其他,2016-05-15 17:32:44,https://weibo.cn/comment/DvEODqfMX,['正常'],https://weibo.cn/u/5914093715
106,1,1705208574,  海外 新加坡,None,nn,['正常'],https://weibo.cn/u/1705208574
107,1,5710391715,  北京,2016-05-14 17:42:38,https://weibo.cn/comment/DvvsahGA5,['正常'],https://weibo.cn/u/5710391715
103,1,1283256413,  江苏 苏州,2016-05-14 16:59:39,https://weibo.cn/comment/DvvaI9at5,['正常'],https://weibo.cn/u/1283256413
107,1,2673757571,  江苏 无锡,2016-05-14 22:11:25,https://weibo.cn/comment/Dvxdg5aMz,['正常'],https://weibo.cn/u/2673757571
110,1,1520117260,  北京,None,nn,['正常'],https://weibo.cn/u/1520117260
109,1,2262297952,  江苏 苏州,2016-05-15 00:20:11,https://weibo.cn/comment/Dvy3wrc8i,['正常'],https://weibo.cn/u/2262297952
143,16,2910251647,  重庆 万州区,2016-05-16 23:33:37,https://weibo.cn/comment/DvQBCeC25,['正常'],https://weibo.cn/u/2910251647
103,1,1771802725,  上海 黄浦区,2016-05-14 17:04:00,https://weibo.cn/comment/DvvctvGaf,['正常'],https://weibo.cn/u/1771802725
121,1,5886582152,  河南 许昌,None,nn,['中'],https://weibo.cn/u/5886582152
