view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path
111,2,3219657561,  河北 邢台,None,nn,['正常'],https://weibo.cn/u/3219657561
186,20,1858129880,  陕西 西安,None,nn,['中'],https://weibo.cn/u/1858129880
566,4,5909342713,  北京,2016-09-16 22:42:44,https://weibo.cn/comment/E8AnInPBB,['中'],https://weibo.cn/u/5909342713
31534,115,5889642943,  江苏,None,nn,['正常'],https://weibo.cn/u/5889642943
122,1,1935055517,  四川,2016-09-17 00:06:46,https://weibo.cn/comment/E8AVPdvk9,['正常'],https://weibo.cn/u/1935055517
126,1,3606508977,  河南 郑州,2016-09-16 22:24:48,https://weibo.cn/comment/E8Agr7zK1,['正常'],https://weibo.cn/u/3606508977
115,1,5058821786,  海外 美国,None,nn,['正常'],https://weibo.cn/u/5058821786
126,1,3206162021,  湖北 武汉,None,nn,['正常'],https://weibo.cn/u/3206162021
256,1,3849833946,  北京,2016-09-16 22:42:49,https://weibo.cn/comment/E8AnKoiRA,['正常'],https://weibo.cn/u/3849833946
119,1,1225860891,  广西 桂林,None,nn,['正常'],https://weibo.cn/u/1225860891
122,2,5945222623,  湖南 衡阳,2016-09-17 00:47:11,https://weibo.cn/comment/E8BcezyuV,['正常'],https://weibo.cn/u/5945222623
28556,2000,3871066850,  北京,2016-09-16 22:45:27,https://weibo.cn/comment/E8AoOBkcS,['中'],https://weibo.cn/u/3871066850
110,1,5109977381,  海外 马来西亚,2016-09-16 22:15:32,https://weibo.cn/comment/E8AcG3My5,['正常'],https://weibo.cn/u/5109977381
109,1,3089616953,  湖北 武汉,2016-09-17 12:54:59,https://weibo.cn/comment/E8FXE54F8,['正常'],https://weibo.cn/u/3089616953
111,1,5109977381,  海外 马来西亚,2016-09-16 22:23:30,https://weibo.cn/comment/E8AfUkb0s,['正常'],https://weibo.cn/u/5109977381
134,2,2601531203,  四川,2016-09-17 10:45:50,https://weibo.cn/comment/E8F7dkdPh,['正常'],https://weibo.cn/u/2601531203
125,1,3243067320,  上海,2016-09-16 22:47:02,https://weibo.cn/comment/E8Apswath,['中'],https://weibo.cn/u/3243067320
119,1,2310626302,  江苏 南京,2016-09-17 14:37:31,https://weibo.cn/comment/E8GDghAo8,['正常'],https://weibo.cn/u/2310626302
104,2,5450315109,  内蒙古 包头,2016-09-17 14:54:20,https://weibo.cn/comment/E8GK64QfH,['正常'],https://weibo.cn/u/5450315109
1032,1213,3871066850,  北京,2016-09-16 22:56:58,https://weibo.cn/comment/E8AtuwFCo,['中'],https://weibo.cn/u/3871066850
