view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path
111,1,2257459074,  湖北 武汉,None,nn,['正常'],https://weibo.cn/u/2257459074
114,8,5037610827,  其他,None,nn,['正常'],https://weibo.cn/u/5037610827
126,1,5318134985,  贵州,2016-07-12 20:04:21,https://weibo.cn/comment/DEuAYyCij,['正常'],https://weibo.cn/u/5318134985
133,4,1326887302,  贵州 遵义,2016-06-26 12:34:23,https://weibo.cn/comment/DC0Oog5UL,['正常'],https://weibo.cn/u/1326887302
144,1,5672180808,  重庆 沙坪坝区,2016-07-12 14:09:11,https://weibo.cn/comment/DEsgOwBOX,['正常'],https://weibo.cn/u/5672180808
110,1,5784670779,  黑龙江 哈尔滨,2016-07-12 20:19:54,https://weibo.cn/comment/DEuHinV2A,['正常'],https://weibo.cn/u/5784670779
110,1,5605436808,  广东 深圳,2016-07-12 18:09:01,https://weibo.cn/comment/DEtQaeIBk,['正常'],https://weibo.cn/u/5605436808
214,2,3941462376,  其他,2016-07-12 16:37:56,https://weibo.cn/comment/DEtfc83Tr,['正常'],https://weibo.cn/u/3941462376
110,1,5477826368,  四川 成都,2016-07-12 18:13:28,https://weibo.cn/comment/DEtRZ8tfa,['正常'],https://weibo.cn/u/5477826368
113,1,5620223837,  广东 深圳,2016-07-12 18:17:58,https://weibo.cn/comment/DEtTNpzz6,['正常'],https://weibo.cn/u/5620223837
108,1,5477826368,  四川 成都,2016-07-12 18:14:31,https://weibo.cn/comment/DEtSp7rOC,['正常'],https://weibo.cn/u/5477826368
114,1,1950837351,  北京,2016-07-12 18:23:03,https://weibo.cn/comment/DEtVRm5Uh,['正常'],https://weibo.cn/u/1950837351
111,1,5036485226,  广东 深圳,2016-07-12 19:21:08,https://weibo.cn/comment/DEujr6HRz,['正常'],https://weibo.cn/u/5036485226
109,1,3299514965,  四川 成都,2016-07-12 20:39:33,https://weibo.cn/comment/DEuPgrM3a,['正常'],https://weibo.cn/u/3299514965
111,1,2882748352,  北京,2016-07-12 23:43:35,https://weibo.cn/comment/DEw1XFQ5C,['正常'],https://weibo.cn/u/2882748352
116,1,5504753568,  河南 周口,2016-07-12 21:02:56,https://weibo.cn/comment/DEuYLmitH,['正常'],https://weibo.cn/u/5504753568
226,1,5314620275,  江西 南昌,None,nn,['正常'],https://weibo.cn/u/5314620275
123,5,5341215866,  其他,None,nn,['正常'],https://weibo.cn/u/5341215866
108,1,1857199953,  福建 福州,None,nn,['正常'],https://weibo.cn/u/1857199953
140,2,2183404205,  广东 广州,2016-07-11 23:16:57,https://weibo.cn/comment/DEmqEAULi,['正常'],https://weibo.cn/u/2183404205
