view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path
165,7,1779425867,  其他,None,nn,['中'],https://weibo.cn/u/1779425867
230,3,2149407037,  海外,2015-08-16 08:46:46,https://weibo.cn/comment/Cw39UCO1m,['正常'],https://weibo.cn/u/2149407037
175,4,2050012882,  其他,2015-08-16 09:35:31,https://weibo.cn/comment/Cw3tHxz7L,['正常'],https://weibo.cn/u/2050012882
120,4,5106587726,  浙江 杭州,2015-08-16 17:02:44,https://weibo.cn/comment/Cw6pdDWLJ,['正常'],https://weibo.cn/u/5106587726
119,4,2642023022,  浙江 嘉兴,2015-08-13 08:24:21,https://weibo.cn/comment/CvAJjFe37,['正常'],https://weibo.cn/u/2642023022
134,2,5238515253,  浙江,None,nn,['正常'],https://weibo.cn/u/5238515253
125,2,3992586460,  贵州,None,nn,['正常'],https://weibo.cn/u/3992586460
138,1,2528567701,  四川 成都,2015-08-16 11:34:28,https://weibo.cn/comment/Cw4fYwpF2,['正常'],https://weibo.cn/u/2528567701
130,4,1290727055,  天津,2015-08-13 20:42:13,https://weibo.cn/comment/CvFyOF3qg,['正常'],https://weibo.cn/u/1290727055
221,5,1268732785,  香港 中西区,None,nn,['正常'],https://weibo.cn/u/1268732785
144,1,1215209095,  北京 朝阳区,2015-08-13 13:03:58,https://weibo.cn/comment/CvCyOzkgy,['正常'],https://weibo.cn/u/1215209095
161,14,1839284230,  海外 其他,2015-08-13 15:34:39,https://weibo.cn/comment/CvDxZaLgh,['正常'],https://weibo.cn/u/1839284230
142,3,1232040415,  湖南 长沙,2015-08-13 14:34:27,https://weibo.cn/comment/CvD9xzZ15,['正常'],https://weibo.cn/u/1232040415
122,1,1900068914,  北京,2015-08-13 12:52:21,https://weibo.cn/comment/CvCu6kRjt,['正常'],https://weibo.cn/u/1900068914
160,1,2761329620,  河南,2015-08-13 03:55:57,https://weibo.cn/comment/CvyYnkmqc,['正常'],https://weibo.cn/u/2761329620
117,1,1375928563,  上海 闵行区,2015-08-13 09:27:31,https://weibo.cn/comment/CvB8XpFeG,['正常'],https://weibo.cn/u/1375928563
112,1,5073821389,  陕西,None,nn,['正常'],https://weibo.cn/u/5073821389
115,2,2722386623,  河北 秦皇岛,2015-08-13 10:02:40,https://weibo.cn/comment/CvBneaTNU,['正常'],https://weibo.cn/u/2722386623
130,1,1087437807,  北京 朝阳区,2015-08-13 10:29:07,https://weibo.cn/comment/CvBxYe0Cf,['正常'],https://weibo.cn/u/1087437807
163,1,1404701305,  北京 西城区,2015-07-20 23:13:03,https://weibo.cn/comment/Cs2i80fW7,['正常'],https://weibo.cn/u/1404701305
