view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path
123,1,2378862283,  山东,2017-07-19 08:06:56,https://weibo.cn/comment/Fd3XQm7G3,['正常'],https://weibo.cn/u/2378862283
121,1,6159521218,  河南,2017-07-11 10:04:18,https://weibo.cn/comment/FbRjwdhRI,['正常'],https://weibo.cn/u/6159521218
426,1,5789348128,  北京,2017-06-12 17:32:07,https://weibo.cn/comment/F7uQTaqQd,['中'],https://weibo.cn/u/5789348128
114,1,6042023926,  北京 朝阳区,2017-07-18 20:54:26,https://weibo.cn/comment/FcZySFk1w,['正常'],https://weibo.cn/u/6042023926
157,1,3516599253,  北京 东城区,None,nn,['中'],https://weibo.cn/u/3516599253
110,1,1911292473,  香港,2017-07-20 01:59:23,https://weibo.cn/comment/FdaZa5VPe,['正常'],https://weibo.cn/u/1911292473
114,1,1885582720,  江西 赣州,2017-07-20 08:11:07,https://weibo.cn/comment/Fddq35qQQ,['正常'],https://weibo.cn/u/1885582720
118,1,1165321434,  北京 朝阳区,None,nn,['正常'],https://weibo.cn/u/1165321434
119,1,1549342864,  北京 海淀区,None,nn,['正常'],https://weibo.cn/u/1549342864
119,1,3236572853,  山东 济南,None,nn,['正常'],https://weibo.cn/u/3236572853
112,1,3021951417,  上海,2017-07-20 02:19:07,https://weibo.cn/comment/Fdb7atPUy,['正常'],https://weibo.cn/u/3021951417
143,1,6231959684,  北京,None,nn,['正常'],https://weibo.cn/u/6231959684
116,1,3223261841,  四川 成都,None,nn,['正常'],https://weibo.cn/u/3223261841
113,1,1915489725,  天津,None,nn,['正常'],https://weibo.cn/u/1915489725
111,1,2576190105,  云南 怒江,2017-07-19 22:35:46,https://weibo.cn/comment/Fd9EvCCOf,['正常'],https://weibo.cn/u/2576190105
106,1,6240574976,  北京,2017-07-19 12:21:35,https://weibo.cn/comment/Fd5DdjmEx,['正常'],https://weibo.cn/u/6240574976
112,1,2626989845,  北京 朝阳区,None,nn,['正常'],https://weibo.cn/u/2626989845
109,1,2785487612,  台湾 高雄市,2017-07-19 22:57:51,https://weibo.cn/comment/Fd9Ntt4sJ,['正常'],https://weibo.cn/u/2785487612
104,1,3350141500,  广东 深圳,2017-07-19 12:23:46,https://weibo.cn/comment/Fd5E6C50w,['正常'],https://weibo.cn/u/3350141500
117,1,2368583794,  浙江 湖州,None,nn,['正常'],https://weibo.cn/u/2368583794
