view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path
258,1,5155009438,  其他,2016-07-17 20:58:29,https://weibo.cn/comment/DFg5r0js7,['正常'],https://weibo.cn/u/5155009438
183,1,5395009214,  海南,2016-07-26 14:09:52,https://weibo.cn/comment/E0CNIATEK,['中'],https://weibo.cn/u/5395009214
132,1,2115651885,  浙江,None,nn,['正常'],https://weibo.cn/u/2115651885
168,1,5534291818,  广东 深圳,None,nn,['正常'],https://weibo.cn/u/5534291818
110,1,2372232520,  江苏,2016-07-30 16:31:59,https://weibo.cn/comment/E1froqaLw,['正常'],https://weibo.cn/u/2372232520
206,1,5827957531,  四川 成都,2016-07-21 00:11:36,https://weibo.cn/comment/DFJDjef05,['正常'],https://weibo.cn/u/5827957531
150,1,2508267922,  海外,2016-07-30 23:02:26,https://weibo.cn/comment/E1hZSnKL0,['正常'],https://weibo.cn/u/2508267922
162,2,2105377074,  山东 东营,2016-07-31 02:50:03,https://weibo.cn/comment/E1jugsh8y,['正常'],https://weibo.cn/u/2105377074
1136,45,2458371534,  陕西,2016-07-28 16:13:45,https://weibo.cn/comment/E0Wt06cIB,['正常'],https://weibo.cn/u/2458371534
112,1,5863614301,  重庆,2016-06-14 18:25:56,https://weibo.cn/comment/DAdZ8jXW3,['中'],https://weibo.cn/u/5863614301
168,1,5812776825,  福建,2016-05-08 00:18:18,https://weibo.cn/comment/Duu3hviml,['正常'],https://weibo.cn/u/5812776825
144,1,2709970134,  陕西 铜川,2016-07-21 00:08:32,https://weibo.cn/comment/DFJC46uKC,['正常'],https://weibo.cn/u/2709970134
114,74,3169495273,  河北 石家庄,2016-06-26 10:03:44,https://weibo.cn/comment/DBZPf9rde,['正常'],https://weibo.cn/u/3169495273
106,42,5887157434,  其他,2016-05-21 15:11:01,https://weibo.cn/comment/Dwys5AKl2,['正常'],https://weibo.cn/u/5887157434
188,42,5730445911,  湖北,2016-05-14 20:52:37,https://weibo.cn/comment/DvwHh44gB,['正常'],https://weibo.cn/u/5730445911
110,55,5928560962,  其他,2016-05-12 09:34:33,https://weibo.cn/comment/Dv9p2BZiZ,['正常'],https://weibo.cn/u/5928560962
117,51,5800663628,  江苏 南京,2016-05-12 11:04:42,https://weibo.cn/comment/Dv9ZE17fL,['正常'],https://weibo.cn/u/5800663628
108,45,2050458173,  福建 厦门,2016-05-14 19:59:25,https://weibo.cn/comment/DvwlG7u7t,['正常'],https://weibo.cn/u/2050458173
108,42,5441695388,  广东 佛山,2016-05-24 14:39:04,https://weibo.cn/comment/Dx0wC6FXM,['正常'],https://weibo.cn/u/5441695388
108,60,5596272015,  江苏 泰州,2016-06-17 07:27:13,https://weibo.cn/comment/DABXf8nRs,['正常'],https://weibo.cn/u/5596272015
