,view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path,weibo_content,repost_num,thumbs_up,comment_num,id_tweets,id_following,id_follower,comments
0,32,2,1297870702,  河北 沧州,2019-06-27 22:34:16,https://weibo.cn/comment/HATiP1hi3,['中'],https://weibo.cn/u/1297870702,:四川地震泥石流山洪暴发，一条长达120米的巨蛇🐍 ，腰粗直径为1.5米，今日下午两点从水里面翻腾上岸，引来数千人围观，政府相关部门高度重视，下令不准任何单位及个人对其伤害，有关专家专机飞往此地，初步断定此次地震与这庞然大物有关 ,0,9,12,6235,2147,6847,"[['这群人围观的是赛马，蛇明显是P的', '0', '07月09日 19:10'], ['不知道真假，如果为假，信以为真。', '0', '06月28日 06:12'], ['真的假的？具体什么位置', '0', '06月27日 22:51'], ['回复<a href=""/n/%E6%B3%A8%E6%B7%B1%E4%B8%B6%E5%AD%A4%E7%8B%AC%E7%BB%88%E8%80%81"">@注深丶孤独终老</a>:这是假的，当时认为是真的，后来说是电脑合成的，我删了几次没有成功。设置为个人看看。不知道为什么别人还能看到。', '0', '07月09日 20:36'], ['这群人围观的是赛马，蛇明显是P的', '0', '07月09日 19:10'], ['<img alt=""[允悲]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;""/>', '0', '07月03日 16:34'], ['是真的，我就是那条🐍', '1', '06月28日 15:17'], ['您好，我是宜宾市公安局网警。您的微博账号<a href=""/n/%E5%BE%8B%E5%B8%88%E5%AE%AB%E4%B8%9A%E6%98%9F"">@律师宫业星</a> 于2019年6月27日22时34分发布的微博系谣言。为避免不实信息的扩散，建议您将该微博自行删除。警方提示：根据《计算机信息网络国际联网安全保护管理办法》，利用互联网制作、复制、传播不实信息等扰乱社会秩序的，都属于违法行为。', '0', '06月28日 13:25'], ['不知道真假，如果为假，信以为真。', '0', '06月28日 06:12'], ['<img alt=""[吃瓜]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_chigua-c95cd5ba58.png"" style=""width:1em; height:1em;""/>', '0', '06月27日 23:32'], ['回复<a href=""/n/%E6%9C%89%E4%BA%91%E5%8B%BF%E7%9B%B8%E6%9C%9B"">@有云勿相望</a>:p得这么假', '0', '06月27日 23:04'], ['真的假的？具体什么位置', '0', '06月27日 22:51'], ['有空多读点书<img alt=""[允悲]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;""/>', '0', '06月27日 22:47'], ['还律师哈哈哈哈哈你书白读了吧', '2', '06月27日 22:35']]"
1,33,2,3177920131,  广东 广州,2019-06-27 22:41:45,https://weibo.cn/comment/HATlRfVet,['中'],https://weibo.cn/u/3177920131,:誼滨地震泥石流三洪暴发，一条长达120米的巨龙，腰粗直径为1.5米，今日下午两点从水里面翻腾上岸，引来数千人围观，成都市委高度重视，下令不准任何单位及个人对其伤害，有关专家专机飞往此地，初步断定此次地震与这庞然大物有关。 ,0,0,1,3288,981,522,"[['您好，我是宜宾市公安局网警。您的微博账号<a href=""/n/%E5%87%A4%E8%88%9E%E4%B9%9D%E5%A4%A9CL"">@凤舞九天CL</a> 于2019年6月27日22时41分发布的微博系谣言。为避免不实信息的扩散，建议您将该微博自行删除。警方提示：根据《计算机信息网络国际联网安全保护管理办法》，利用互联网制作、复制、传播不实信息等扰乱社会秩序的，都属于违法行为。', '0', '06月28日 13:18']]"
2,24,1,6560162768,  其他,2019-06-28 11:00:50,https://weibo.cn/comment/HAYbQFV4s,['中'],https://weibo.cn/u/6560162768,:[隨性心靈窗]:藝璇※天生萬物滋養成※地藏萬物翻不停※莫說剪接照片行※玄機暗藏誰悟清※天地總是藏不盡※得道君子此打住藝璇題2019/6/28早安孝賢師友們!資訊傳在宜賓地震泥石流山洪暴發中˙一條長達有120米的巨龍˙腰粗直徑有1.5米日期未標明˙下午兩點從水裡面翻腾上岸˙引來數千人圍觀成都市委高度重視˙下令不准任何單位及個人對其傷害˙有專家的專機飛往此地˙初步斷定此次地震與這龐然大物有關°藝璇寫播108/6/28日,0,0,1,103,16,13,"[['您好，我是宜宾市公安局网警。您的微博账号<a href=""/n/%E8%97%9D%E7%92%87%E7%B2%89%E7%B5%B2%E5%B0%88%E9%A0%81"">@藝璇粉絲專頁</a> 于2019年6月28日11时发布的微博系谣言。为避免不实信息的扩散，建议您将该微博自行删除。警方提示：根据《计算机信息网络国际联网安全保护管理办法》，利用互联网制作、复制、传播不实信息等扰乱社会秩序的，都属于违法行为。', '0', '06月28日 13:22']]"
3,71,3,1297870702,  河北 沧州,2019-06-27 22:37:28,https://weibo.cn/comment/HATk7odZ7,['中'],https://weibo.cn/u/1297870702,:四川地震泥石流山洪暴发，一条长达120米的巨蛇🐍 ，腰粗直径为1.5米，今日下午两点从水里面翻腾上岸，引来数千人围观。 律师宫业星的微博视频 ,10,228,49,6235,2147,6847,"[['您好，我是宜宾市公安局网警。您的微博账号<a href=""/n/%E5%BE%8B%E5%B8%88%E5%AE%AB%E4%B8%9A%E6%98%9F"">@律师宫业星</a> 于2019年6月27日22时37分发布的微博系谣言。为避免不实信息的扩散，建议您将该微博自行删除。警方提示：根据《计算机信息网络国际联网安全保护管理办法》，利用互联网制作、复制、传播不实信息等扰乱社会秩序的，都属于违法行为。', '104', '06月28日 13:23'], ['像你这种律师，应该没什么业务吧', '7', '07月01日 09:06'], ['我也是在群里看到的，有视频有图片。信以为真了。但是想删除也删除不了。不知道什么原因。希望那些道德婊别装好人！希望无端指责者，别狗拿耗子，多管闲事。谣言止于智者，希望你做个智者！别扩大了。', '7', '07月07日 11:40'], ['回复<a href=""/n/%E5%BE%8B%E5%B8%88%E5%AE%AB%E4%B8%9A%E6%98%9F"">@律师宫业星</a>:律师行不行我为什么不能评论？发个微博都不过大脑，有人花钱请你办事，你能办好？', '0', '07月14日 12:33'], ['回复<a href=""/n/%E5%94%90%E5%85%88%E7%94%9F%E4%BD%A0%E5%A5%BD%E9%85%B7"">@唐先生你好酷</a>:唐老鼠就是你吗？一个不会说人话的畜牲。回家吃饲料吧！律师行不行是你能评论的吗？', '0', '07月14日 12:28'], ['回复<a href=""/n/Ourman%E6%98%AF%E5%87%B9%E5%87%B8%E6%9B%BC"">@Ourman是凹凸曼</a>:一个没有脑子的律师你会不会请', '0', '07月14日 12:08'], ['回复<a href=""/n/%E5%A4%A7%E5%AE%B6%E5%A5%BD%E6%88%91%E6%98%AF%E8%87%AA%E7%84%B6%E5%8D%B7"">@大家好我是自然卷</a>:无法删除啊。新浪微博还能继续让别人看到，是他们的问题。', '0', '07月14日 09:32'], ['回复<a href=""/n/%E6%9C%80%E5%9D%8F%E7%9A%84%E7%89%9B%E7%89%9B"">@最坏的牛牛</a> 的表态:这是假消息。不要点赞和传播了。也删不了！不知道什么原因。', '0', '07月14日 08:55'], ['虎谁呢', '0', '07月13日 20:39'], ['回复<a href=""/n/%E5%B0%9B%E5%BD%AD%E5%BD%AD"">@尛彭彭</a> 的表态:这是一条假消息。', '0', '07月12日 21:21'], ['回复<a href=""/n/%E5%AE%9C%E5%AE%BE%E7%BD%91%E8%AD%A6%E5%B7%A1%E6%9F%A5%E6%89%A7%E6%B3%95"">@宜宾网警巡查执法</a>:拘了吧', '0', '07月11日 19:22'], ['他还没有删除', '0', '07月11日 17:40'], ['无语', '0', '07月10日 10:10'], ['蛇大成蟒，蟒大成蛟，蛟大成龙，成龙儿子吸毒，西毒欧阳锋，欧阳锋养蛇，蛇大成蟒…', '6', '07月10日 10:05'], ['这个人害怕了 造谣要被抓的', '0', '07月09日 23:20'], ['牢饭好吃吗', '0', '07月09日 09:08'], ['真有巨蛇你还这么平静', '0', '07月08日 19:34'], ['我现在还能看到呢', '0', '07月08日 18:40'], ['傻弟弟', '0', '07月08日 17:14'], ['这到底是什么东西', '0', '07月08日 13:29'], ['不是真的吗？', '0', '07月08日 13:19'], ['直接抓了吧', '0', '07月08日 11:40'], ['回复<a href=""/n/%E5%AE%9C%E5%AE%BE%E7%BD%91%E8%AD%A6%E5%B7%A1%E6%9F%A5%E6%89%A7%E6%B3%95"">@宜宾网警巡查执法</a>:不拘留？', '0', '07月08日 10:51'], ['你也能当律师？', '1', '07月08日 10:50'], ['我也是在群里看到的，有视频有图片。信以为真了。但是想删除也删除不了。不知道什么原因。希望那些道德婊别装好人！希望无端指责者，别狗拿耗子，多管闲事。谣言止于智者，希望你做个智者！别扩大了。', '7', '07月07日 11:40'], ['坐牢不？已经上万人看过了。', '0', '07月06日 21:22'], ['前来围观', '0', '07月06日 14:51'], ['🐍是哪里的', '0', '07月06日 12:41'], ['你怎么知道是120米，1.5米直径，千人的场面就这几个人说话？', '0', '07月06日 11:30'], ['回复<a href=""/n/%E5%AE%9C%E5%AE%BE%E7%BD%91%E8%AD%A6%E5%B7%A1%E6%9F%A5%E6%89%A7%E6%B3%95"">@宜宾网警巡查执法</a>:<img alt=""[笑cry]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-d320324f00.png"" style=""width:1em; height:1em;""/>', '0', '07月06日 10:40'], ['这水平做律师？', '0', '07月06日 03:35']]"
4,26,1,6128247211,  福建 厦门,2019-06-27 17:50:34,https://weibo.cn/comment/HARrFkPyT,['中'],https://weibo.cn/u/6128247211,:6.27 下午  福州回闽清的，别往高速回来，洋门格隧道爆炸失火了！ 看到请转发！ 我的寸心的微博视频 ,0,0,0,60,127,6,[]
5,55,1,5532084803,  香港,2019-05-23 09:57:11,https://weibo.cn/comment/Hvuo9ddF3,['低'],https://weibo.cn/u/5532084803,:【贵州一落马的副县长染上爱滋病，害得全县 30多名女干部和女教师都往医院跑】杨昌明遭刑拘后查出患有艾滋病，疾控部门要求其供述与其有染的女性，结果名单上竟有30多人。女干部的老公要去体检，女干部老公的情妇要去体检…给各位靠身体上位的女士提个醒：上床有风险，脱裤需谨慎。 ,541,2691,815,38990,80,2716448,"[['女性，除非家族在上面有大官，否则，基本都是这条路上位啊。。。', '941', '05月23日 10:19'], ['女老师？为人师表这样？', '366', '05月23日 10:04'], ['谣言，不要转发传播了', '115', '05月23日 10:59'], ['这个也许是谣言，但是比这更夸张的，我们县都有真实发生过的', '0', '07月28日 22:10'], ['好乱', '0', '07月06日 11:32'], ['<a href=""/n/%E4%BD%A0%E7%9A%84%E5%B0%8F%E9%AD%94%E6%96%B9"">@你的小魔方</a>', '0', '06月15日 15:09'], ['深入群众', '0', '06月11日 14:26'], ['<a href=""/n/G-ch"">@G-ch</a>', '0', '06月11日 12:30'], ['回复<a href=""/n/%E5%8D%83%E5%A6%82%E7%BE%BD%E6%9C%8D%E9%A5%B0%E5%BA%97"">@千如羽服饰店</a> 的表态:哈哈', '0', '06月09日 08:35'], ['村村都有丈母娘，呦西～', '0', '06月06日 19:34'], ['回复<a href=""/n/%E8%AE%B8%E5%B4%87%E9%A3%9E_"">@许崇飞_</a>:我也庆幸与你无缘，我们的家长都是非常有礼貌，且好相处的，像你这样的人，感谢你远离我们幼师专业，我们没有心机，只有一颗爱孩子们的心<img alt=""[心]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-6912791858.png"" style=""width:1em; height:1em;""/>', '0', '06月05日 19:00'], ['回复<a href=""/n/%E8%AE%B8%E5%B4%87%E9%A3%9E_"">@许崇飞_</a>:智商不高就少说话，你看看，暴露了你的无知和你的心胸狭隘<img alt=""[笑cry]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-d320324f00.png"" style=""width:1em; height:1em;""/>', '0', '06月05日 18:55'], ['回复<a href=""/n/%E6%9D%8E%E7%A7%8B%E5%A6%8D%E5%A6%8D"">@李秋妍妍</a>:不好意思，忘了还有没上过几年学的', '0', '06月05日 18:37'], ['回复<a href=""/n/%E8%AE%B8%E5%B4%87%E9%A3%9E_"">@许崇飞_</a>:这段话有就你这样的素质，我也不知道你的骄傲来自哪里，还有，谁告诉你幼师全是专科了？', '0', '06月04日 12:03'], ['回复<a href=""/n/%E9%BB%8E%E6%B3%B0%E9%99%A2%E5%B0%8F%E7%81%AB%E6%9F%B4-GD"">@黎泰院小火柴-GD</a>:我们医院的护士天天勾搭医生，为了一起睡就换夜班，靠身体上位的太多了。这是一个普遍现象。当然真有本事的人也不少', '0', '06月03日 11:29'], ['回复<a href=""/n/%E6%84%BF%E5%AE%89%E5%BA%B7%E7%A6%8F%E5%AF%BF"">@愿安康福寿</a>:啧啧啧', '0', '05月29日 19:42'], ['博主恶意引起两性仇恨，之前我看了评论，厌男+100', '1', '05月29日 10:13'], ['回复<a href=""/n/%E9%9D%9E%E9%AB%98%E8%80%83%E7%A7%91%E7%9B%AE%E4%BA%8C%E7%BA%BF%E6%95%99%E5%B8%88"">@非高考科目二线教师</a>:是有这种情况，但是“基本都是”你是咋得出的结论？？你调查了几个女干部？？以偏概全说的就是你。勤勤恳恳考实力得到机会的也很多好嘛', '0', '05月28日 13:16'], ['回复<a href=""/n/%E6%B5%B7%E6%B7%80H%E9%93%B6%E6%9E%AA"">@海淀H银枪</a>:爱不爱八卦其实看人，只是高中老师时间确实比小学老师紧，压力也大，至于出轨小三那种事，更不能以群类之，不管哪个行业，搞那些的人都是被人不齿的吧', '0', '05月28日 09:13'], ['回复<a href=""/n/%E6%B5%B7%E6%B7%80H%E9%93%B6%E6%9E%AA"">@海淀H银枪</a>:所以你是趴他们床底下亲眼看到咯？', '0', '05月28日 09:11'], ['回复<a href=""/n/%E5%9C%A8%E4%B8%8B%E4%B8%80%E8%BA%AB%E6%B5%A9%E7%84%B6%E6%AD%A3%E6%B0%94%E4%B8%B6"">@在下一身浩然正气丶</a>:这个还真让你失望了，大部分大官恰恰是靠钱和关系上去的，咱们国家是世袭制', '0', '05月27日 18:17'], ['回复<a href=""/n/%E4%BD%8E%E6%99%BA%E5%95%86%E4%BA%BA%E5%A3%AB%E6%95%99%E8%82%B2%E4%B8%93%E5%AE%B6"">@低智商人士教育专家</a>:哦   那你有吗', '0', '05月27日 17:35'], ['回复<a href=""/n/Xander-Yoo"">@Xander-Yoo</a>:这图过份了，党组织内还是有清流的，这点不可否认，这图简直是谋杀了党几十年来的努力，污蔑了改革带来的变化。', '0', '05月27日 14:58'], ['回复<a href=""/n/%E4%BD%A0%E6%98%AF%E6%88%91%E5%96%9C%E6%AC%A2%E7%9A%84%E5%A4%8F%E7%9B%AE%E4%B9%88"">@你是我喜欢的夏目么</a>:那行，以后我就和你交往，哥们<img alt=""[作揖]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/h_zuoyi-cb12e18fd5.png"" style=""width:1em; height:1em;""/>', '0', '05月27日 10:41'], ['回复<a href=""/n/%E5%B7%9D%E6%B2%90%E6%A1%90%E5%AD%90"">@川沐桐子</a>:看了半天都是你一边倒', '0', '05月27日 08:27'], ['回复<a href=""/n/%E9%BB%8E%E6%B3%B0%E9%99%A2%E5%B0%8F%E7%81%AB%E6%9F%B4-GD"">@黎泰院小火柴-GD</a>:你他么不就是一边倒，人家也没说全部，杠精', '0', '05月27日 08:20'], ['回复<a href=""/n/%E5%BC%A0%E8%89%BA%E9%92%A6Z"">@张艺钦Z</a>:喷我的都是女性，22岁左右，可能她们把社会想的太好了，把人性想的太好了。我是真的懒得那几个女的杠啊杠的<img alt=""[跪了]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_guile-7b3e474f7f.png"" style=""width:1em; height:1em;""/>', '0', '05月27日 08:15'], ['回复<a href=""/n/%E5%93%86%E5%95%A6%E5%95%A6%E5%BC%80%E5%BF%83"">@哆啦啦开心</a>:不要动不动都把事情推给家长，学校打扫卫生让家长拿上保洁工具去学校打扫卫生，让家长批改学生作业，……还有好多都是新闻报道了的，这就是现在的老师？你当老师的连自己的工作都要交给家长去做，还要点脸不？', '0', '05月27日 06:55'], ['回复<a href=""/n/%E5%8E%9F%E8%B0%85%E6%88%91%E6%98%AF%E4%B8%AA%E8%AF%9A%E5%AE%9E%E7%9A%84%E9%AA%97%E5%AD%90"">@原谅我是个诚实的骗子</a>:说真的都是那些心理扭曲，对社会充满恶意的人！人家女公务人员就不能打扮的漂漂亮亮？你们是不是认为考上公务员就万事大吉了？就钞票有了，女人有了？你们是不是认为党的领导干部整天脑子里除了女人就是钱？一看就是一群没在体制内待过的人在这里意淫！真以为组织部门的考核是闹着玩的？', '0', '05月27日 05:53'], ['回复<a href=""/n/%E4%BA%A1%E9%BE%99%E5%AD%90%E8%BD%A9"">@亡龙子轩</a>:正常，兄弟', '0', '05月27日 00:45'], ['回复<a href=""/n/Sosober_"">@Sosober_</a>:很抱歉用这种方式遇到您<img alt=""[doge]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;""/>', '0', '05月26日 21:07'], ['回复<a href=""/n/%E9%9D%9E%E9%AB%98%E8%80%83%E7%A7%91%E7%9B%AE%E4%BA%8C%E7%BA%BF%E6%95%99%E5%B8%88"">@非高考科目二线教师</a>:楼主说的很清楚，上一辈没有权位女的确实很难往上爬，甚至是不可能自己爬山去，说不尊重的长眼看字，别看见扯女的就高潮。天天说人妈是女的吗。田园女权配和母爱搭伙？瞎眼没脑子，坐地就排卵，除了生孩子和问候人妈以外田园女还有新词？惯的一个个跟🐔 一样', '2', '05月26日 21:03']]"
6,30,1,3712218552,  广东 深圳,2019-06-27 17:39:09,https://weibo.cn/comment/HARn2pJdK,['中'],https://weibo.cn/u/3712218552,:一条长达120米长的巨龙！引来千人围观 深圳 ,1,5,4,2915,4554,4584,"[['尾巴那部分p的挺好的', '0', '06月28日 16:30'], ['回复<a href=""/n/%E6%B2%A7%E6%9C%88%E9%BC%A0"">@沧月鼠</a>:这问号是认真的吗', '0', '06月28日 15:48'], ['已证实为谣言', '0', '06月27日 17:47'], ['P的吧？', '0', '06月27日 17:40']]"
7,33,1,5871589269,  福建 南平,2019-06-27 18:26:46,https://weibo.cn/comment/HARGmlRy7,['中'],https://weibo.cn/u/5871589269,:福州回闽清的，别往高速回来，洋门格隧道爆炸失火了！ 看到请转发！ 厦门·林后社区 帝王大至尊的微博视频 ,0,2,1,732,1060,224,[]
8,128,1,1458441840,  北京,2019-06-24 20:18:50,https://weibo.cn/comment/HAq8mhj1k,['中'],https://weibo.cn/u/1458441840,:太惨了！孩子们在车里玩手机，父母在外面加油，车毁人亡！为了安全，加油站千万别玩手机！,58,104,24,230544,3597,508657,"[['<a href=""https://weibo.cn/pages/100808topic?extparam=%E6%B4%9B%E5%B7%9D%E6%96%B0%E5%86%9C%E4%BA%BA%E6%96%8C%E5%93%A5%5B%E8%B6%85%E8%AF%9D%5D&amp;from=feed"">#洛川新农人斌哥[超话]#</a>唉！又是手机惹的祸[允悲]', '2', '06月24日 21:09'], ['这个应该不是玩手机导致的，爆炸来自车，而且没有引起燃烧。', '26', '06月24日 22:16'], ['改装天然气的车。气罐爆炸了。和玩手机没关系', '19', '06月26日 12:32'], ['看到新闻才来看这🐶b的<img alt=""[doge]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;""/>', '0', '07月13日 20:43'], ['都什么年代了 还讲加油站不能用手机呢？', '0', '07月12日 08:54'], ['<a href=""/n/%E5%8F%A4%E6%80%AA%E5%B2%B3%E4%B8%8E%E5%B0%91%E5%A5%B3%E7%95%85er"">@古怪岳与少女畅er</a>', '0', '07月12日 07:50'], ['玩手机不会爆炸，只会影响加油表熟悉', '2', '07月09日 13:36'], ['<a href=""/n/%E4%B8%80%E5%8F%AA%E5%B9%B6%E4%B8%8D%E6%83%B3%E7%BF%BB%E8%BA%AB%E7%9A%84%E5%92%B8%E9%B1%BC"">@一只并不想翻身的咸鱼</a> 这都能手机背锅？真尼玛', '0', '07月06日 12:26'], ['章口就来', '0', '07月04日 23:54'], ['我们这里没说加油站不可以玩手机，说的是不能打电话<img alt=""[二哈]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0fecc90ac1.png"" style=""width:1em; height:1em;""/>', '1', '07月04日 14:20'], ['瞎散播', '3', '07月04日 00:21'], ['惨', '0', '06月28日 08:56'], ['<img alt=""[抓狂]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_zhuakuang-fd744b17b5.png"" style=""width:1em; height:1em;""/>', '0', '06月26日 12:56'], ['改装天然气的车。气罐爆炸了。和玩手机没关系', '19', '06月26日 12:32'], ['这是加气吧', '1', '06月24日 22:55'], ['这个应该不是玩手机导致的，爆炸来自车，而且没有引起燃烧。', '26', '06月24日 22:16'], ['回复<a href=""/n/%E9%98%B3%E5%85%89%E5%B0%B1%E5%9C%A8%E5%89%8D%E6%96%B91314"">@阳光就在前方1314</a>:哈哈哈，看来普及基础知识还任重道远！', '1', '06月24日 21:56'], ['我去，加油站不能玩手机吗', '1', '06月24日 21:41'], ['这么说加油站应该装手机信号屏蔽器……', '0', '06月24日 21:32'], ['<a href=""https://weibo.cn/pages/100808topic?extparam=%E6%B4%9B%E5%B7%9D%E6%96%B0%E5%86%9C%E4%BA%BA%E6%96%8C%E5%93%A5%5B%E8%B6%85%E8%AF%9D%5D&amp;from=feed"">#洛川新农人斌哥[超话]#</a>唉！又是手机惹的祸[允悲]', '2', '06月24日 21:09'], ['可怕啊', '0', '06月24日 20:54'], ['手机引发的应该有大火，这个绝对是谋杀！！', '5', '06月24日 20:45'], ['一直说加油站不要玩手机，第一次见到实例', '1', '06月24日 20:23'], ['这么惨', '1', '06月24日 20:22']]"
9,29,1,6310463353,  四川,2019-06-27 23:14:00,https://weibo.cn/comment/HATyWFdMb,['中'],https://weibo.cn/u/6310463353,:四川宜宾地震，原来是这东西在作怪。 中山 ,0,2,6,41,638,32,"[['这东西你也信，没交智商税吧', '0', '06月29日 01:47'], ['这p图技术太垃圾', '0', '06月28日 17:40'], ['造谣是要坐牢的', '0', '06月28日 17:07'], ['假的', '0', '06月28日 16:03']]"
