,view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path,weibo_content,repost_num,thumbs_up,comment_num,id_tweets,id_following,id_follower,comments
0,84,1,5948479964,  湖南 怀化,None,nn,['正常'],https://weibo.cn/u/5948479964,nn,nn,nn,nn,688,595,314,['deleted']
1,85,1,6020585394,  河南 南阳,None,nn,['正常'],https://weibo.cn/u/6020585394,nn,nn,nn,nn,539,1023,347,['deleted']
2,84,1,5023395909,  海南 海口,None,nn,['正常'],https://weibo.cn/u/5023395909,nn,nn,nn,nn,1252,718,379,['deleted']
3,85,1,5671526802,  江苏 南京,None,nn,['正常'],https://weibo.cn/u/5671526802,nn,nn,nn,nn,502,902,333,['deleted']
4,83,1,5975248250,  黑龙江 黑河,None,nn,['正常'],https://weibo.cn/u/5975248250,nn,nn,nn,nn,977,822,241,['deleted']
5,87,1,5126769788,  山西 大同,None,nn,['正常'],https://weibo.cn/u/5126769788,nn,nn,nn,nn,1154,1805,389,['deleted']
6,84,1,5770145970,  宁夏,None,nn,['正常'],https://weibo.cn/u/5770145970,nn,nn,nn,nn,nn,nn,nn,['deleted']
7,84,1,5785023691,  山西 朔州,None,nn,['正常'],https://weibo.cn/u/5785023691,nn,nn,nn,nn,541,1646,383,['deleted']
8,84,1,5947209367,  湖南 长沙,None,nn,['正常'],https://weibo.cn/u/5947209367,nn,nn,nn,nn,45,92,33,['deleted']
9,84,1,5391520078,  安徽 合肥,None,nn,['正常'],https://weibo.cn/u/5391520078,nn,nn,nn,nn,1085,315,89,['deleted']
10,83,1,5974185465,  广东,None,nn,['正常'],https://weibo.cn/u/5974185465,nn,nn,nn,nn,943,851,306,['deleted']
11,83,1,6373802675,  北京,None,nn,['正常'],https://weibo.cn/u/6373802675,nn,nn,nn,nn,786,713,237,['deleted']
12,84,1,5723144215,  山西 大同,None,nn,['正常'],https://weibo.cn/u/5723144215,nn,nn,nn,nn,588,1056,285,['deleted']
13,82,1,5118546970,  江西 宜春,None,nn,['正常'],https://weibo.cn/u/5118546970,nn,nn,nn,nn,1050,2096,512,['deleted']
14,87,1,5723091471,  湖北 鄂州,None,nn,['正常'],https://weibo.cn/u/5723091471,nn,nn,nn,nn,1227,1061,320,['deleted']
15,76,1,2688226017,  其他,None,nn,['正常'],https://weibo.cn/u/2688226017,nn,nn,nn,nn,252,487,56,['deleted']
16,77,1,5887157802,  云南 大理,None,nn,['正常'],https://weibo.cn/u/5887157802,nn,nn,nn,nn,868,1362,325,['deleted']
17,79,1,3974284115,  甘肃 庆阳,None,nn,['正常'],https://weibo.cn/u/3974284115,nn,nn,nn,nn,nn,nn,nn,['deleted']
18,77,1,2158494673,  甘肃 兰州,None,nn,['正常'],https://weibo.cn/u/2158494673,nn,nn,nn,nn,720,685,125,['deleted']
19,82,1,5974350909,  浙江 舟山,None,nn,['正常'],https://weibo.cn/u/5974350909,nn,nn,nn,nn,310,408,181,['deleted']
