,view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path,weibo_content,repost_num,thumbs_up,comment_num,id_tweets,id_following,id_follower,comments
0,80,1,1931449084,  台湾,2018-09-16 13:43:43,https://weibo.cn/comment/GzBULDF7s,['中'],https://weibo.cn/u/1931449084,:#山竹来了# 这才仅仅是七级，风眼还没有到达深圳，住在前海边上的我都已经感觉楼房在摇晃了，十级风眼到达会是怎么样？#超强台风山竹# Munbel的秒拍视频 ,3,2,1,1680,187,3918,"[['第一，这不是山竹！第二，它不是世纪最强！它只是今年迄今为止最强而已<img alt=""[微笑]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-039d0a6a8a.png"" style=""width:1em; height:1em;""/>', '0', 'time not available']]"
1,84,2,2141469987,  广东,2018-09-16 00:32:52,https://weibo.cn/comment/GzwJLl8by,['中'],https://weibo.cn/u/2141469987,:全广东包括港澳地区都在等台风，就像等初恋男友，怕他不来，又怕他乱来。#超强台风山竹# ,0,4,3,3034,145,375,"[['未来两天航班取消。', '1', 'time not available'], ['一发完圈，我家的门窗就被吹得啪啪响了<img alt=""[汗]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_han-0e7b8aa6d1.png"" style=""width:1em; height:1em;""/>', '1', 'time not available']]"
2,80,1,2008568173,  辽宁,None,nn,['中'],https://weibo.cn/u/2008568173,nn,nn,nn,nn,26095,2770,7320,['deleted']
3,100,1,6337200717,  其他,2018-09-16 18:43:30,https://weibo.cn/comment/GzDSs8u3h,['正常'],https://weibo.cn/u/6337200717,:深圳第一高楼！！！#超强台风山竹# 平安金融大厦600米！！！！#台风山竹# 大厦玻璃不停的被吹掉……恐怖😱😱😱😱 嘟嘴哥的微博视频 ,1,8,1,6551,416,161010,[]
4,87,1,1872728614,  浙江,2018-09-15 19:55:38,https://weibo.cn/comment/GzuVev0P9,['中'],https://weibo.cn/u/1872728614,:#骇人听闻台风山竹# 紧急！最强台风“山竹”即将登陆！光是台风眼面积都比香港大！“山竹”是2018年的22号台风，进入48小时警戒线后，逐渐靠近菲律宾，这是首个登陆的区域，影响可能也是2018年最强的一次，最大风量为150 kt，将会加速通过菲律宾岛屿，然后降低影响我国，所以在进入24小时警戒线之前，18级超强台风山竹继续前进，大家都需要观察台风的变动，山竹的力度很强，做好防御与准备工作，保证安全第一是必不可少的,0,1,0,2813,6490,157546,[]
5,94,2,1872728614,  浙江,2018-09-16 13:30:36,https://weibo.cn/comment/GzBPrBXio,['中'],https://weibo.cn/u/1872728614,:#骇人听闻台风山竹# 山竹登陆深圳腾讯总部大楼，玻璃丢了很多下来，大家注意安全🙏🙏🙏 陈晓东杭州豪宅别墅董事长的微博视频 ,9,7,3,2813,6490,157546,"[['这是避难层的通气口，不是玻璃给吹没啦', '1', 'time not available'], ['快，通知马叔叔', '0', 'time not available'], ['腾讯的建筑质量没问题👌', '1', 'time not available']]"
6,91,1,1763974455,  河北,None,nn,['中'],https://weibo.cn/u/1763974455,nn,nn,nn,nn,2104,1493,633,['deleted']
7,87,1,1274088580,  广东,None,nn,['正常'],https://weibo.cn/u/1274088580,nn,nn,nn,nn,64086,196,326906,['deleted']
8,91,2,5265023055,  湖南,2018-09-17 17:23:53,https://weibo.cn/comment/GzMMDiw29,['中'],https://weibo.cn/u/5265023055,:海市蜃楼，这个有点帅啊,3,13,2,11400,216,113927,[]
9,108,1,5316747180,  广东 佛山,None,nn,['中'],https://weibo.cn/u/5316747180,nn,nn,nn,nn,35,402,747524,['deleted']
