,view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path,weibo_content,repost_num,thumbs_up,comment_num,id_tweets,id_following,id_follower,comments
0,75,2,5207780097,  北京,None,nn,['正常'],https://weibo.cn/u/5207780097,nn,nn,nn,nn,16908,1433,79155,['deleted']
1,78,1,3018249053,  四川,None,nn,['中'],https://weibo.cn/u/3018249053,nn,nn,nn,nn,2579,83,36343,['deleted']
2,74,4,3019490392,  陕西 西安,None,nn,['正常'],https://weibo.cn/u/3019490392,nn,nn,nn,nn,7213,2362,6187,['deleted']
3,79,3,3091103021,  重庆 渝中区,None,nn,['正常'],https://weibo.cn/u/3091103021,nn,nn,nn,nn,1810,4398,7010006,['deleted']
4,88,1,3225498557,  天津,None,nn,['正常'],https://weibo.cn/u/3225498557,nn,nn,nn,nn,307,34,92,['deleted']
5,76,3,1900551581,  浙江 温州,None,nn,['正常'],https://weibo.cn/u/1900551581,nn,nn,nn,nn,1540,638,277,['deleted']
6,83,5,6343115952,  江苏,2018-07-19 17:05:52,https://weibo.cn/comment/GqF1xa3BQ,['正常'],https://weibo.cn/u/6343115952,:今天濮阳加油站，因为天热，加油时拿手机扫二维码，当场引起爆炸，当场蹦死4人，愿大家开车加油时，气温高的时候，千万别拿着手机加油！！！🗣️ 🗣️ 🗣️ 转自朋友圈。 南通 · 金沙镇 http://t.cn/RgpdB44 ,0,0,0,186,138,4,[]
7,78,1,5514691540,  吉林,None,nn,['正常'],https://weibo.cn/u/5514691540,nn,nn,nn,nn,1146,316,1130,['deleted']
8,83,1,1731090557,  河南 安阳,None,nn,['正常'],https://weibo.cn/u/1731090557,nn,nn,nn,nn,9560,831,1351,['deleted']
9,87,1,3090506317,  香港 其他,None,nn,['正常'],https://weibo.cn/u/3090506317,nn,nn,nn,nn,4051,115,802,['deleted']
10,83,1,1422259215,  广东,None,nn,['中'],https://weibo.cn/u/1422259215,nn,nn,nn,nn,1873,685,1625,['deleted']
11,79,4,3900601257,  浙江,2018-07-19 20:28:08,https://weibo.cn/comment/GqGlCEVFO,['正常'],https://weibo.cn/u/3900601257,:今天濮阳加油站，因为天热，加油时拿手机扫二维码，当场引起爆炸，当场蹦死4人，愿大家开车加油时，炎热的夏天，千万别拿着手机加油啦！！！安全第一！！！ 温州 · 乌牛镇 http://t.cn/Rg0QcPM ,0,0,7,3128,1374,19151,"[['放你娘的螺旋屁', '0', 'time not available'], ['转发500次，送你进去！', '0', 'time not available'], ['谣言', '0', 'time not available'], ['谣言止于智者', '2', 'time not available'], ['看清楚再说，散播谣言', '0', 'time not available']]"
12,82,3,6335754383,  广东,None,nn,['中'],https://weibo.cn/u/6335754383,nn,nn,nn,nn,3742,963,420,['deleted']
13,81,2,5885927264,  上海,None,nn,['中'],https://weibo.cn/u/5885927264,nn,nn,nn,nn,127,668,218,['deleted']
14,95,2,6561754033,  浙江,None,nn,['中'],https://weibo.cn/u/6561754033,nn,nn,nn,nn,1023,194,1716,['deleted']
15,77,1,6193737260,  上海,None,nn,['中'],https://weibo.cn/u/6193737260,nn,nn,nn,nn,89,358,133,['deleted']
16,82,1,6473434752,  吉林 长春,None,nn,['中'],https://weibo.cn/u/6473434752,nn,nn,nn,nn,nn,nn,nn,['deleted']
17,94,6,2602328181,  河南 郑州,2018-07-19 17:05:30,https://weibo.cn/comment/GqF1nnFo5,['正常'],https://weibo.cn/u/2602328181,:#龙子湖高校园区[超话]#今天濮阳加油站，因为天热，加油时拿手机扫二维码，当场引起爆炸，当场蹦死4人，愿大家开车加油时，炎热的夏天，千万别拿着手机加油啦！！！#郑州圈儿##郑州身边事##龙子湖大学城[超话]##郑州·郑州龙之湖大学城[地点]# http://t.cn/RgpdEG5 ,0,4,0,641,446,1449,[]
18,88,2,5583329201,  上海 浦东新区,2018-07-20 21:04:45,https://weibo.cn/comment/GqQ0ZcCXd,['正常'],https://weibo.cn/u/5583329201,:昨天下午，濮阳一个加油站，因为天气太热，加完油手机扫码支付的时候发生爆炸 上海 · 申港街区 http://t.cn/RgTtBaG ,0,0,0,31,42,40,[]
19,103,18,6380476313,  广东,None,nn,['正常'],https://weibo.cn/u/6380476313,nn,nn,nn,nn,3175,141,25541,['deleted']
