,view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path,weibo_content,repost_num,thumbs_up,comment_num,id_tweets,id_following,id_follower,comments
0,101,1,5770074832,  山西 晋城,None,nn,['正常'],https://weibo.cn/u/5770074832,nn,nn,nn,nn,843,1267,322,['deleted']
1,89,1,6585374335,  广东 湛江,None,nn,['正常'],https://weibo.cn/u/6585374335,nn,nn,nn,nn,69,136,72,['deleted']
2,88,1,5974774382,  湖南,None,nn,['正常'],https://weibo.cn/u/5974774382,nn,nn,nn,nn,1079,859,332,['deleted']
3,92,1,5094860419,  北京 东城区,None,nn,['正常'],https://weibo.cn/u/5094860419,nn,nn,nn,nn,600,368,214,['deleted']
4,93,1,5341687252,  山西,None,nn,['正常'],https://weibo.cn/u/5341687252,nn,nn,nn,nn,578,1754,344,['deleted']
5,85,1,5672114558,  江苏,None,nn,['正常'],https://weibo.cn/u/5672114558,nn,nn,nn,nn,nn,nn,nn,['deleted']
6,87,1,5888760426,  黑龙江 哈尔滨,None,nn,['正常'],https://weibo.cn/u/5888760426,nn,nn,nn,nn,462,581,107,['deleted']
7,90,1,5671946041,  江西 赣州,None,nn,['正常'],https://weibo.cn/u/5671946041,nn,nn,nn,nn,362,1104,520,['deleted']
8,87,1,2392123792,  广西,None,nn,['正常'],https://weibo.cn/u/2392123792,nn,nn,nn,nn,436,347,214,['deleted']
9,88,1,5788585770,  湖北 孝感,None,nn,['正常'],https://weibo.cn/u/5788585770,nn,nn,nn,nn,916,679,192,['deleted']
10,88,1,5120477827,  山西 朔州,None,nn,['正常'],https://weibo.cn/u/5120477827,nn,nn,nn,nn,1047,1742,331,['deleted']
11,91,1,5892603161,  北京 朝阳区,None,nn,['正常'],https://weibo.cn/u/5892603161,nn,nn,nn,nn,4637,517,13695,['deleted']
12,91,1,6065543574,  福建 厦门,None,nn,['正常'],https://weibo.cn/u/6065543574,nn,nn,nn,nn,3913,1847,13025,['deleted']
13,91,1,5770047207,  黑龙江,None,nn,['中'],https://weibo.cn/u/5770047207,nn,nn,nn,nn,412,1391,277,['deleted']
14,93,1,1661262523,  其他,None,nn,['正常'],https://weibo.cn/u/1661262523,nn,nn,nn,nn,605,291,160,['deleted']
15,93,1,2447303791,  其他,None,nn,['正常'],https://weibo.cn/u/2447303791,nn,nn,nn,nn,77,153,57,['deleted']
16,110,1,5888857272,  广西 钦州,None,nn,['正常'],https://weibo.cn/u/5888857272,nn,nn,nn,nn,729,1394,343,['deleted']
17,103,1,5974465940,  西藏,None,nn,['正常'],https://weibo.cn/u/5974465940,nn,nn,nn,nn,1076,832,357,['deleted']
18,105,1,5722891820,  山西 运城,None,nn,['正常'],https://weibo.cn/u/5722891820,nn,nn,nn,nn,809,1017,299,['deleted']
19,94,1,3518767722,  福建 厦门,None,nn,['正常'],https://weibo.cn/u/3518767722,nn,nn,nn,nn,402,1842,408,['deleted']
