view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit
90,1,3201509481,  北京,2019-08-03 15:35:09,https://weibo.cn/comment/I0vUKvB8F,['中']
83,5,6183832861,  安徽,2019-08-22 12:25:44,https://weibo.cn/comment/I3nNizUdN,['中']
259,2,1626336345,  河北 保定,2019-08-20 20:03:08,https://weibo.cn/comment/I37VYmyEr,['中']
99,1,5074648251,  北京,None,nn,['中']
73,2,6107054710,  山东 东营,2019-08-22 11:28:58,https://weibo.cn/comment/I3nqgdu4U,['中']
389,45,5185572214,  河南,2019-08-22 15:40:24,https://weibo.cn/comment/I3p4jwsfR,['中']
104,2,1909702753,  上海,2019-08-27 19:03:09,https://weibo.cn/comment/I4bx6mfOp,['中']
183,6,5616413326,  广东,2019-08-23 07:29:49,https://weibo.cn/comment/I3vhGrFbo,['中']
67,1,2742655797,  其他,2019-08-29 10:28:28,https://weibo.cn/comment/I4r1barw9,['中']
88,2,1916653805,  浙江,2019-08-29 02:04:46,https://weibo.cn/comment/I4nIJ7zvo,['中']
67,1,2260417513,  海外,2019-08-23 13:35:39,https://weibo.cn/comment/I3xGb4P2F,['中']
68,1,1163390501,  上海,2019-08-27 22:47:16,https://weibo.cn/comment/I4d0466sy,['中']
64,1,7059865197,  其他,None,nn,['正常']
64,1,5143137592,  北京 海淀区,2019-08-26 22:37:06,https://weibo.cn/comment/I43vrm4zW,['中']
63,1,5144465848,  北京,None,nn,['中']
62,1,2569360232,  安徽,2019-08-28 22:09:32,https://weibo.cn/comment/I4mbfeqNn,['正常']
74,1,6078562289,  湖北,2019-08-26 18:45:41,https://weibo.cn/comment/I41Zw68V8,['中']
88,1,5833359023,  广东,None,nn,['正常']
72,1,3841033240,  北京,2019-08-29 15:07:16,https://weibo.cn/comment/I4sQljJc0,['中']
11,1,5360705553,  黑龙江,None,nn,['正常']
