view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit
73,1,2093778914,  江苏,2019-03-10 17:51:42,https://weibo.cn/comment/HkhS0bmwX,['中']
92,1,1283431191,  山东,2019-03-11 08:52:03,https://weibo.cn/comment/HknLsdaea,['正常']
248,17,5532084803,  香港,2019-03-10 11:28:05,https://weibo.cn/comment/HkfmicdEm,['低']
48,2,1942775691,  辽宁,2019-03-05 22:07:10,https://weibo.cn/comment/HjypdfaqV,['中']
58,1,3977676625,  吉林,2019-03-11 14:22:30,https://weibo.cn/comment/HkpVAhVEq,['中']
50,1,1081734647,  江苏,2019-03-11 15:39:59,https://weibo.cn/comment/Hkqr2dvJQ,['中']
55,1,5548577398,  辽宁,None,nn,['中']
193,1,6237516932,  山东,2019-03-11 22:47:33,https://weibo.cn/comment/HkteAxuX0,['中']
93,1,1283001213,  北京,2019-03-11 21:20:49,https://weibo.cn/comment/HksFo6b13,['中']
51,1,5831361001,  北京,2019-03-11 14:59:28,https://weibo.cn/comment/HkqaAs39A,['中']
48,2,6234349203,  山东 德州,None,nn,['中']
46,1,5842225215,  上海,None,nn,['正常']
52,1,6457856445,  上海,2019-02-16 09:50:19,https://weibo.cn/comment/HgTjH1ITp,['正常']
52,1,5097851563,  湖北,2019-02-26 09:21:02,https://weibo.cn/comment/HipoLl3l0,['中']
64,1,1720464350,  上海,None,nn,['正常']
45,1,2255127830,  江苏,2019-03-11 15:44:23,https://weibo.cn/comment/HkqsP11ez,['中']
78,5,3365355414,  陕西,2019-03-13 08:09:40,https://weibo.cn/comment/HkGlfdqHu,['正常']
65,7,3365355414,  陕西,2019-03-12 21:44:08,https://weibo.cn/comment/HkCfla3kz,['正常']
115,6,1163390501,  上海,2019-03-12 18:49:58,https://weibo.cn/comment/HkB6E9mRJ,['中']
73,1,5218810487,  上海,2019-03-11 22:56:55,https://weibo.cn/comment/Hktio3JqT,['中']
