view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit
18,1,1879147302,  北京,2019-06-01 22:27:17,https://weibo.cn/comment/HwW94zmZ8,['中']
20,1,6557240449,  北京,2019-05-22 15:10:17,https://weibo.cn/comment/Hvn0JDvF9,['中']
17,1,5762295580,  陕西,2019-05-18 12:10:13,https://weibo.cn/comment/HuK7ECkGY,['中']
15,1,7084550522,  其他,2019-05-18 11:44:11,https://weibo.cn/comment/HuJX64oVc,['中']
37,1,3064136005,  河南,2019-05-23 06:05:29,https://weibo.cn/comment/HvsS5EqBE,['中']
17,1,5372877561,  广西,2019-05-18 23:46:59,https://weibo.cn/comment/HuOGtonEx,['中']
16,1,5162807658,  辽宁,2019-05-18 11:50:26,https://weibo.cn/comment/HuJZCEPWo,['中']
14,1,5518495124,  辽宁,2019-05-18 18:46:16,https://weibo.cn/comment/HuMIpvpVC,['中']
14,1,6658743295,  其他,2019-05-19 16:23:25,https://weibo.cn/comment/HuVcVp7ul,['中']
16,1,1726875951,  福建,2019-05-19 10:30:38,https://weibo.cn/comment/HuSTJnNdy,['中']
15,1,2236562770,  其他,2019-05-19 07:56:18,https://weibo.cn/comment/HuRT5q9w7,['中']
14,1,5722695717,  安徽,2019-05-22 10:02:38,https://weibo.cn/comment/HvkZQxoEf,['中']
15,1,6636301888,  黑龙江,2019-05-18 10:21:48,https://weibo.cn/comment/HuJpEizBj,['中']
14,1,5672723974,  河北,2019-05-18 21:03:58,https://weibo.cn/comment/HuNCj4Yc9,['中']
25,1,6818681748,  其他,2019-05-10 17:36:08,https://weibo.cn/comment/HtyPYjwcX,['中']
13,1,1856090263,  湖北,2019-05-18 11:15:42,https://weibo.cn/comment/HuJLwhyLC,['中']
14,1,5235439857,  河北,2019-05-19 03:07:26,https://weibo.cn/comment/HuPZQ3ssG,['中']
16,1,6885640973,  其他,2019-05-27 10:56:10,https://weibo.cn/comment/Hw6u4xR45,['中']
20,1,1967598162,  广东,2019-03-19 23:41:51,https://weibo.cn/comment/HlH0Bpe7R,['中']
14,1,1370850505,  江苏,2019-05-17 22:59:10,https://weibo.cn/comment/HuEWzhj0t,['中']
