view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit
82,1,5394925025,  江西 南昌,None,nn,['中']
75,1,1349244745,  北京,2019-03-17 00:01:26,https://weibo.cn/comment/HleR3sGC4,['中']
107,2,1417672630,  北京,2019-03-18 10:23:13,https://weibo.cn/comment/HlslW48pm,['中']
72,1,6568628773,  福建 福州,2019-03-18 16:05:03,https://weibo.cn/comment/HluAGrHLl,['中']
172,4,5127284688,  香港,2019-03-18 23:24:53,https://weibo.cn/comment/Hlxtdjyw3,['中']
82,1,3210250895,  陕西 渭南,2019-03-18 19:56:44,https://weibo.cn/comment/Hlw6J7wzf,['正常']
77,1,1263250070,  浙江 金华,2019-03-18 23:12:58,https://weibo.cn/comment/Hlxon24y0,['正常']
84,1,2692469637,  湖北 黄石,2019-03-19 08:17:17,https://weibo.cn/comment/HlAXjt55f,['中']
588,1,6054755816,  北京,None,nn,['中']
101,2,3514843743,  北京,2019-03-20 14:33:02,https://weibo.cn/comment/HlMQkmwSi,['中']
118,1,5718360335,  北京,2019-03-19 11:52:26,https://weibo.cn/comment/HlCmE4Gps,['正常']
110,12,2164362363,  陕西 西安,2019-03-18 19:19:40,https://weibo.cn/comment/HlvRGchWJ,['正常']
93,2,5127284688,  香港,2019-03-18 23:24:22,https://weibo.cn/comment/Hlxt0glII,['中']
98,1,5909831429,  广东 广州,2019-03-21 08:42:03,https://weibo.cn/comment/HlTYmoS01,['正常']
106,1,2041359390,  广东,2019-03-18 21:05:28,https://weibo.cn/comment/HlwyCBTi1,['中']
99,1,1890720092,  广东 汕尾,2019-03-22 08:54:42,https://weibo.cn/comment/Hm3tZqbdp,['中']
120,1,3286250192,  其他,2019-03-21 22:10:24,https://weibo.cn/comment/HlZgteUFv,['中']
109,2,5691285520,  海外,None,nn,['中']
110,1,1752465824,  广东,2019-03-16 11:20:10,https://weibo.cn/comment/Hl9S3wJ5e,['中']
132,11,1884519404,  辽宁,2019-03-19 11:42:37,https://weibo.cn/comment/HlCiF2iDy,['中']
