view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit
53,2,6365732188,  北京,2019-03-16 23:25:47,https://weibo.cn/comment/HleCAi5Pe,['正常']
59,1,6345768906,  陕西 西安,2019-03-15 09:45:57,https://weibo.cn/comment/HkZPjDADr,['中']
61,1,2883415320,  山东 济南,2019-03-17 07:27:44,https://weibo.cn/comment/HlhMdnkOR,['中']
79,61,3868053986,  黑龙江,2019-03-17 22:32:45,https://weibo.cn/comment/HlnHyprS7,['中']
57,1,2395015701,  新疆 乌鲁木齐,2019-03-15 02:06:07,https://weibo.cn/comment/HkWOFwVN2,['中']
91,1,6358423527,  山东,2019-03-17 23:11:49,https://weibo.cn/comment/HlnXpznIF,['中']
59,2,5875820389,  辽宁,2019-03-15 15:55:07,https://weibo.cn/comment/Hl2favlQc,['中']
73,4,3287611185,  广东 深圳,2019-03-17 23:32:05,https://weibo.cn/comment/Hlo5Dw3hD,['中']
61,2,1273339435,  北京 房山区,2019-03-17 07:02:17,https://weibo.cn/comment/HlhBT4LNC,['中']
65,1,5677024076,  山西 太原,2019-03-15 19:51:27,https://weibo.cn/comment/Hl3N5xby0,['中']
59,1,2764402241,  河南,2019-03-17 17:49:56,https://weibo.cn/comment/HllQLuDr3,['中']
68,3,3946637997,  上海 闵行区,2019-03-17 17:00:10,https://weibo.cn/comment/HllwyDvIm,['中']
112,67,3868053986,  黑龙江,2019-03-17 22:32:45,https://weibo.cn/comment/HlnHyprS7,['中']
101,50,3868053986,  黑龙江,2019-03-17 22:32:45,https://weibo.cn/comment/HlnHyprS7,['中']
87,1,6538487776,  海外,None,nn,['正常']
72,2,5474940405,  其他,2019-03-17 22:39:31,https://weibo.cn/comment/HlnKjgCuP,['中']
73,2,5510730988,  贵州 黔东南,2019-03-17 16:15:46,https://weibo.cn/comment/Hlley0n4n,['中']
70,1,5139664109,  河南,2019-03-18 08:48:00,https://weibo.cn/comment/HlrJhCXx4,['中']
78,1,3302922775,  广东,2019-03-17 17:59:22,https://weibo.cn/comment/HllUAwa0B,['中']
80,1,2232815067,  香港,2019-03-16 11:52:20,https://weibo.cn/comment/Hla579vGw,['中']
